x,y,centroidIndex
2.827000,298.502014,51
2.830000,340.966003,22
2.844000,45.591999,332
2.852000,49.299999,79
2.856000,30.858999,12
2.863000,241.692001,241
2.886000,14.359000,30
2.904000,271.437988,164
2.924000,389.941010,60
2.934000,260.520996,283
2.956000,193.001999,86
2.963000,301.510010,51
2.968000,103.897003,108
2.979000,98.552002,205
2.979000,337.136993,13
2.980000,75.822998,140
2.980000,143.653000,278
2.982000,95.371002,78
2.985000,358.777008,80
2.987000,244.664001,241
2.993000,13.815000,30
3.001000,99.510002,205
3.005000,20.062000,6
3.006000,340.506012,22
3.007000,235.556000,119
3.024000,50.457001,79
3.028000,31.209000,12
3.031000,125.917000,94
3.033000,381.755005,249
3.040000,154.779007,47
3.041000,294.009003,39
3.043000,420.696014,107
3.057000,137.723999,15
3.072000,137.179993,15
3.083000,274.475006,71
3.088000,278.260010,71
3.096000,75.990997,140
3.098000,229.996994,67
3.108000,420.601013,107
3.118000,109.852997,9
3.118000,322.019012,127
3.128000,356.648010,80
3.135000,403.897003,100
3.144000,65.033997,204
3.156000,105.794998,9
3.158000,141.242004,15
3.169000,65.510002,204
3.187000,383.867004,249
3.191000,239.451004,46
3.195000,434.531006,85
3.200000,237.891998,46
3.201000,264.454010,164
3.208000,157.813995,47
3.217000,129.082001,4
3.220000,131.723999,4
3.221000,345.259003,123
3.222000,328.700012,58
3.232000,97.954002,205
3.234000,350.968994,166
3.237000,450.862000,35
3.246000,343.927002,22
3.246000,439.174011,38
3.273000,30.981001,12
3.278000,192.056000,86
3.279000,229.229996,67
3.285000,122.542000,94
3.285000,383.873993,249
3.292000,14.701000,30
3.292000,440.281006,38
3.295000,253.125000,443
3.300000,132.488998,4
3.304000,43.667999,332
3.311000,56.301998,160
3.328000,150.505005,47
3.331000,255.807007,443
3.356000,126.171997,94
3.368000,349.694000,123
3.372000,407.326996,100
3.374000,16.274000,6
3.375000,249.102005,443
3.379000,365.559998,11
3.398000,346.911987,123
3.408000,121.180000,29
3.431000,17.938000,6
3.435000,22.815001,120
3.445000,114.503998,168
3.458000,66.433998,204
3.483000,8.139000,5
3.510000,400.575012,246
3.512000,87.865997,158
3.520000,23.327999,120
3.524000,136.087006,15
3.524000,199.556000,97
3.526000,425.459991,28
3.535000,119.584000,29
3.549000,410.164001,37
3.567000,323.746002,127
3.581000,369.847992,20
3.584000,407.061005,100
3.591000,412.757996,128
3.602000,401.556000,246
3.604000,160.130005,17
3.607000,248.009995,443
3.631000,367.145996,20
3.636000,343.122986,22
3.653000,99.681000,205
3.654000,440.362000,38
3.657000,248.074005,443
3.657000,368.244995,20
3.662000,37.574001,72
3.667000,137.315994,15
3.671000,51.860001,79
3.679000,216.561996,147
3.683000,317.252991,118
3.690000,171.220001,81
3.699000,333.096008,13
3.717000,134.600998,15
3.723000,147.602005,278
3.736000,352.842987,166
3.740000,309.654999,14
3.742000,22.982000,120
3.751000,257.330994,283
3.756000,158.923004,17
3.760000,334.425995,13
3.765000,214.764008,147
3.765000,330.615997,58
3.773000,375.308990,50
3.782000,17.166000,6
3.793000,322.394012,127
3.802000,75.000999,140
3.805000,416.700989,128
3.817000,391.204010,136
3.824000,218.602997,68
3.829000,346.451996,123
3.841000,147.328003,278
3.842000,442.481995,175
3.850000,6.343000,5
3.859000,248.998993,443
3.862000,45.599998,332
3.862000,247.169006,241
3.878000,248.393997,443
3.884000,149.462997,278
3.885000,141.179001,15
3.890000,402.890991,246
3.902000,30.510000,12
3.908000,394.364990,8
3.910000,438.618011,38
3.915000,187.417999,86
3.923000,126.017998,94
3.948000,19.782000,6
3.949000,53.323002,79
3.952000,270.312012,164
3.976000,125.135002,94
3.977000,355.221008,166
3.977000,450.272003,35
3.991000,207.406006,97
4.008000,0.225000,89
4.013000,452.937012,286
4.024000,363.743988,11
4.056000,28.396999,12
4.059000,252.807007,443
4.059000,442.984009,175
4.061000,61.828999,204
4.068000,408.316010,163
4.076000,247.964005,443
4.076000,248.524002,443
4.078000,337.583008,13
4.087000,226.393005,67
4.118000,74.472000,140
4.153000,324.251007,127
4.160000,143.681000,278
4.171000,275.924988,71
4.173000,47.119999,332
4.198000,186.886993,19
4.211000,152.606003,47
4.214000,295.640015,39
4.214000,368.734985,20
4.228000,185.643005,19
4.230000,354.614014,166
4.242000,420.516998,107
4.248000,142.093002,278
4.254000,305.932007,14
4.264000,268.931000,164
4.285000,60.853001,204
4.286000,81.768997,65
4.308000,137.481003,15
4.318000,294.720001,39
4.327000,373.108002,1
4.344000,243.720993,241
4.347000,348.885986,123
4.352000,155.147995,47
4.360000,42.581001,332
4.363000,304.654999,14
4.364000,175.496002,48
4.366000,69.472000,139
4.385000,307.717987,14
4.396000,342.967010,22
4.408000,316.588013,118
4.412000,15.253000,30
4.420000,161.557007,17
4.421000,30.487000,12
4.440000,328.527008,58
4.441000,39.222000,72
4.442000,345.648987,123
4.445000,387.796997,60
4.451000,39.227001,72
4.453000,160.807007,17
4.457000,5.374000,89
4.484000,241.330002,69
4.485000,261.489014,283
4.493000,416.660004,128
4.501000,438.916992,38
4.508000,146.115005,278
4.516000,35.390999,72
4.527000,296.790009,39
4.528000,438.147003,38
4.541000,254.891998,443
4.545000,408.946014,163
4.551000,321.333008,127
4.570000,266.911987,164
4.576000,42.516998,332
4.588000,331.300995,58
4.591000,66.779999,204
4.622000,144.759003,278
4.632000,198.813004,162
4.635000,64.760002,204
4.645000,312.653992,118
4.656000,102.096001,108
4.685000,207.837006,97
4.697000,190.352005,86
4.699000,318.916992,127
4.703000,78.460999,65
4.712000,453.769989,286
4.718000,258.213989,283
4.724000,315.385986,118
4.729000,431.960999,85
4.734000,229.477005,67
4.742000,208.671005,97
4.743000,103.254997,108
4.755000,201.945999,97
4.762000,336.122986,13
4.777000,265.903015,164
4.793000,316.531006,118
4.801000,66.501999,204
4.807000,207.255005,97
4.816000,267.045013,164
4.833000,182.298996,19
4.862000,2.867000,89
4.889000,45.381001,332
4.893000,429.709991,28
4.903000,79.886002,65
4.906000,11.517000,30
4.906000,22.101000,120
4.920000,438.899994,38
4.926000,226.315994,67
4.932000,401.471985,246
4.934000,414.535004,128
4.942000,46.639999,332
4.944000,391.848999,136
4.950000,392.121002,136
4.953000,408.444000,163
4.959000,90.341003,158
4.963000,318.996002,127
4.978000,152.005005,47
4.978000,230.270996,67
4.982000,360.645996,80
5.005000,320.173004,127
5.021000,152.643005,47
5.040000,420.898010,107
5.054000,181.406998,19
5.056000,26.855000,120
5.069000,54.882000,160
5.074000,5.499000,89
5.078000,273.591003,71
5.079000,288.825012,41
5.084000,181.108002,19
5.091000,74.207001,140
5.091000,84.023003,65
5.113000,147.117996,278
5.118000,222.964996,68
5.127000,166.423996,81
5.138000,72.997002,140
5.157000,261.994995,283
5.159000,312.920013,118
5.163000,91.806999,155
5.173000,116.040001,168
5.178000,162.513000,17
5.193000,334.998993,13
5.197000,307.164001,14
5.199000,396.022003,77
5.233000,167.626999,81
5.236000,392.204987,136
5.246000,80.417999,65
5.252000,316.381012,118
5.256000,346.712006,123
5.271000,43.299000,332
5.272000,41.257999,332
5.284000,99.860001,205
5.286000,92.182999,155
5.286000,434.438995,85
5.287000,189.460999,86
5.294000,253.774994,443
5.294000,260.135986,283
5.304000,274.239990,71
5.306000,290.838013,41
5.309000,66.494003,204
5.310000,175.625000,48
5.314000,322.464996,127
5.323000,352.691010,166
5.331000,360.061005,80
5.333000,194.796005,86
5.333000,359.781006,80
5.339000,74.730003,140
5.340000,2.798000,89
5.344000,444.485992,175
5.346000,277.505005,71
5.352000,348.670013,123
5.359000,75.294998,140
5.388000,63.563000,204
5.411000,197.194000,162
5.414000,157.824997,17
5.414000,240.550995,69
5.423000,335.253998,13
5.424000,77.348000,140
5.440000,185.261993,19
5.441000,299.024994,51
5.447000,79.617996,65
5.451000,158.772995,17
5.454000,82.355003,65
5.481000,206.126007,97
5.482000,254.533997,443
5.494000,394.639008,77
5.505000,48.619999,79
5.507000,305.760986,14
5.522000,317.410004,118
5.536000,237.768997,46
5.541000,357.148010,80
5.546000,450.065002,35
5.552000,454.529999,286
5.554000,43.645000,332
5.569000,99.828003,205
5.583000,349.057007,123
5.585000,394.605988,77
5.602000,104.976997,108
5.605000,41.605000,332
5.609000,31.514999,12
5.614000,3.317000,89
5.621000,439.915985,38
5.630000,262.221985,283
5.630000,417.826996,110
5.646000,124.678001,94
5.649000,175.070007,48
5.652000,47.089001,332
5.669000,358.468994,80
5.679000,354.997009,166
5.702000,381.062988,249
5.704000,65.242996,204
5.708000,296.834015,39
5.738000,352.730011,166
5.738000,410.898010,163
5.759000,177.423004,19
5.762000,166.307007,81
5.767000,314.286011,118
5.773000,54.236000,160
5.782000,127.181000,94
5.788000,12.427000,30
5.788000,66.397003,204
5.798000,426.303009,28
5.806000,259.255005,283
5.811000,242.414993,69
5.832000,446.665009,175
5.837000,251.276001,443
5.843000,243.453995,69
5.844000,313.843994,118
5.869000,55.730000,160
5.872000,285.191010,41
5.877000,62.757999,204
5.899000,361.182007,80
5.910000,76.242996,140
5.915000,291.765015,41
5.922000,126.867996,94
5.923000,51.054001,79
5.939000,69.425003,139
5.968000,317.360992,118
5.980000,289.230011,41
5.985000,308.850006,14
5.993000,418.670990,110
6.011000,418.290985,110
6.020000,417.533997,110
6.033000,365.976990,27
6.037000,135.507996,15
6.054000,384.816010,249
6.054000,442.665009,175
6.079000,146.492004,278
6.085000,252.753006,443
6.095000,419.105988,110
6.095000,436.997009,38
6.096000,251.011002,443
6.118000,65.412003,204
6.139000,142.811996,278
6.144000,313.122986,118
6.154000,433.895996,85
6.158000,366.110992,27
6.162000,382.100006,249
6.182000,397.230011,77
6.188000,276.088989,71
6.204000,245.399002,69
6.205000,322.425995,127
6.211000,132.126999,4
6.227000,119.347000,29
6.231000,406.583008,163
6.235000,362.881989,27
6.235000,431.165009,85
6.237000,23.384001,120
6.251000,121.061996,29
6.259000,449.015991,226
6.274000,3.577000,89
6.274000,318.080994,118
6.278000,182.862000,19
6.281000,56.634998,160
6.288000,260.122986,283
6.296000,291.575012,41
6.305000,114.610001,168
6.318000,248.343994,443
6.322000,223.345993,68
6.324000,277.373993,71
6.331000,298.226013,39
6.338000,45.521000,332
6.342000,452.830994,286
6.348000,305.272003,14
6.350000,346.647003,123
6.358000,163.699997,17
6.365000,407.572998,163
6.373000,167.261002,81
6.377000,110.239998,168
6.382000,378.083008,50
6.383000,439.906006,38
6.390000,44.930000,332
6.402000,336.343994,13
6.425000,224.453995,68
6.455000,352.395996,166
6.459000,242.171997,69
6.460000,312.657990,118
6.461000,197.210007,162
6.462000,217.703995,106
6.472000,360.927002,80
6.480000,69.425003,139
6.484000,280.171997,71
6.516000,34.418999,72
6.520000,241.237000,69
6.528000,262.967010,283
6.532000,174.264008,48
6.533000,26.047001,120
6.556000,35.710999,72
6.570000,3.983000,89
6.596000,312.792999,118
6.617000,267.601990,164
6.627000,433.292999,85
6.639000,39.889000,72
6.652000,58.305000,160
6.667000,328.223999,70
6.675000,449.122009,226
6.691000,292.291992,41
6.701000,400.377991,383
6.720000,276.863007,71
6.726000,389.351990,136
6.736000,327.091003,70
6.738000,454.376007,286
6.741000,278.011993,71
6.745000,285.178009,41
6.755000,23.660000,120
6.766000,226.578995,67
6.772000,304.127991,14
6.782000,38.013000,72
6.794000,89.389999,155
6.810000,406.312012,163
6.824000,315.299988,118
6.838000,78.070999,65
6.841000,62.839001,204
6.848000,253.714005,443
6.855000,431.967987,85
6.875000,306.959991,14
6.881000,132.335999,4
6.913000,346.395996,123
6.917000,94.111000,155
6.918000,171.951004,48
6.919000,134.097000,88
6.919000,361.915985,27
6.924000,326.062012,70
6.930000,264.178986,283
6.938000,202.451996,162
6.942000,429.932007,28
6.948000,338.050995,13
6.958000,200.110001,162
6.968000,424.553986,28
6.975000,443.187012,175
6.983000,120.737000,29
6.984000,343.596985,18
6.991000,291.489990,41
6.999000,150.917999,47
7.004000,216.791000,106
7.007000,412.657013,163
7.015000,310.104004,14
7.036000,428.325989,28
7.059000,79.425003,65
7.086000,329.524994,70
7.088000,60.876999,160
7.143000,366.240997,27
7.144000,91.518997,155
7.148000,257.244995,283
7.188000,341.635010,18
7.201000,71.946999,139
7.209000,158.138000,17
7.209000,344.438995,18
7.226000,219.904007,106
7.230000,296.131989,64
7.246000,404.532990,383
7.264000,23.760000,120
7.269000,91.209999,155
7.273000,17.287001,30
7.281000,367.796997,27
7.295000,253.931000,443
7.300000,28.771999,12
7.302000,169.070999,81
7.304000,408.243988,163
7.312000,168.557007,81
7.316000,20.691000,120
7.319000,167.744995,81
7.319000,448.737000,226
7.320000,64.946999,204
7.324000,438.164001,38
7.358000,154.238007,47
7.360000,65.239998,204
7.360000,200.462006,162
7.370000,29.051001,12
7.372000,25.601999,120
7.396000,230.358994,142
7.398000,90.124001,155
7.401000,360.723999,27
7.403000,30.643999,12
7.407000,76.936996,140
7.410000,323.740997,127
7.414000,391.730011,77
7.416000,15.274000,30
7.423000,18.320000,30
7.426000,410.565002,163
7.431000,26.174999,120
7.442000,350.502991,133
7.454000,350.802002,133
7.460000,116.722000,29
7.461000,444.882996,175
7.463000,323.282013,127
7.471000,92.875000,155
7.473000,308.221008,14
7.474000,283.813995,41
7.481000,403.947998,383
7.484000,404.687988,383
7.498000,122.626999,29
7.502000,153.873001,47
7.512000,108.371002,113
7.525000,114.002998,168
7.528000,251.725998,443
7.534000,12.773000,30
7.537000,396.230011,77
7.542000,417.136993,110
7.546000,349.209015,123
7.558000,2.403000,89
7.558000,47.911999,138
7.562000,275.040985,71
7.568000,205.417007,97
7.589000,446.938995,226
7.590000,394.459015,77
7.597000,140.751007,88
7.600000,232.882004,142
7.602000,172.255005,48
7.605000,289.877991,41
7.605000,371.278992,20
7.614000,67.279999,139
7.620000,106.924004,113
7.650000,47.987999,138
7.656000,4.988000,89
7.659000,215.964996,106
7.689000,183.093994,19
7.693000,38.651001,72
7.704000,408.464996,163
7.704000,438.446991,38
7.708000,434.199005,85
7.710000,331.580994,70
7.713000,23.422001,120
7.726000,159.692993,17
7.749000,366.872009,27
7.751000,164.216003,17
7.755000,117.899002,29
7.757000,263.424011,283
7.768000,162.356995,17
7.792000,383.959991,249
7.801000,139.705994,88
7.801000,199.320999,162
7.805000,414.976990,110
7.808000,123.716003,94
7.812000,229.119003,142
7.823000,180.901993,19
7.838000,34.688000,72
7.839000,105.405998,113
7.845000,449.338013,226
7.846000,295.135986,64
7.865000,180.748993,19
7.872000,319.709015,127
7.878000,363.954987,27
7.883000,186.832993,216
7.894000,362.842987,27
7.902000,266.929993,164
7.908000,301.674011,101
7.914000,94.610001,155
7.915000,72.475998,139
7.936000,57.237999,160
7.937000,94.366997,155
7.958000,78.595001,65
7.996000,303.559998,101
7.998000,350.346008,133
7.999000,403.398010,383
8.001000,192.677002,216
8.002000,341.273987,18
8.007000,401.975006,383
8.011000,309.777008,14
8.013000,18.205000,30
8.015000,208.014999,97
8.026000,273.589996,71
8.030000,230.828995,142
8.046000,367.816010,27
8.054000,181.048004,19
8.073000,155.147003,47
8.075000,293.592987,64
8.094000,59.740002,160
8.095000,198.720993,162
8.096000,18.223000,30
8.109000,235.791000,259
8.114000,217.518997,106
8.116000,243.837006,69
8.122000,36.782001,72
8.124000,130.188004,94
8.125000,210.886002,106
8.130000,174.108994,48
8.156000,319.890015,127
8.159000,191.378998,216
8.178000,253.876999,443
8.197000,39.689999,72
8.199000,113.690002,168
8.210000,162.630997,17
8.240000,172.632004,48
8.244000,24.014999,120
8.248000,430.623993,28
8.256000,194.869995,162
8.257000,158.705002,17
8.261000,138.806000,88
8.262000,449.877014,226
8.266000,420.278992,110
8.344000,67.963997,139
8.351000,148.186996,278
8.354000,240.154999,69
8.359000,91.350998,155
8.362000,116.391998,29
8.363000,144.947998,278
8.364000,354.278992,133
8.366000,88.956001,155
8.369000,398.201996,298
8.389000,296.700989,64
8.403000,325.231995,70
8.410000,147.037994,278
8.410000,365.303009,27
8.412000,428.963013,28
8.418000,87.004997,155
8.446000,278.434998,71
8.473000,55.944000,160
8.482000,126.115997,94
8.483000,47.271000,138
8.485000,135.576996,88
8.487000,262.101990,283
8.512000,393.119995,77
8.519000,39.061001,72
8.529000,177.080002,48
8.559000,63.016998,204
8.559000,215.591995,106
8.560000,289.434998,41
8.564000,331.136993,70
8.565000,408.544006,163
8.575000,139.352005,88
8.580000,163.162003,17
8.592000,427.677002,28
8.608000,225.792999,142
8.628000,95.806000,155
8.630000,290.940002,41
8.635000,444.544006,175
8.642000,133.384995,88
8.643000,219.841003,106
8.650000,274.585999,71
8.659000,24.740999,120
8.668000,350.933990,133
8.671000,389.632996,77
8.693000,430.143005,28
8.701000,135.804993,88
8.713000,8.167000,43
8.718000,403.864990,383
8.738000,365.110992,27
8.741000,34.912998,72
8.742000,243.485001,69
8.744000,34.473999,72
8.749000,162.513000,17
8.763000,353.283997,133
8.766000,40.101002,72
8.772000,237.880005,259
8.776000,391.687012,77
8.785000,201.352005,162
8.787000,184.733002,19
8.794000,71.098000,139
8.798000,332.393005,70
8.813000,425.963013,28
8.829000,329.648010,70
8.832000,34.408001,72
8.832000,405.747986,383
8.859000,317.326996,118
8.861000,182.608002,19
8.898000,171.520996,48
8.910000,2.537000,89
8.912000,440.529999,38
8.914000,282.697998,115
8.943000,82.712997,95
8.959000,238.358994,259
8.964000,316.841003,118
8.966000,137.067001,88
8.974000,192.384995,216
8.974000,389.566986,77
8.988000,170.445007,48
8.993000,423.174988,110
9.024000,320.460999,127
9.032000,415.884003,110
9.042000,57.806999,160
9.042000,342.596985,18
9.044000,264.312988,283
9.051000,189.143005,216
9.072000,185.722000,216
9.074000,187.561996,216
9.093000,17.466999,30
9.097000,218.212997,106
9.098000,84.413002,95
9.102000,400.519012,383
9.105000,302.751007,101
9.110000,192.572006,216
9.114000,104.530998,113
9.116000,78.942001,95
9.123000,63.372002,204
9.124000,137.401993,88
9.129000,123.481003,94
9.145000,69.440002,139
9.152000,226.425995,142
9.152000,320.651001,127
9.165000,61.834999,160
9.171000,227.826996,142
9.173000,437.760010,38
9.185000,9.483000,43
9.197000,14.779000,30
9.197000,296.470001,64
9.218000,242.602997,69
9.229000,12.081000,30
9.230000,26.091000,120
9.273000,269.621002,164
9.284000,299.122986,64
9.292000,8.080000,43
9.294000,422.464996,110
9.309000,297.092987,64
9.316000,380.841003,249
9.345000,451.108002,226
9.363000,214.990005,106
9.377000,225.041000,142
9.381000,264.354004,283
9.386000,202.119995,162
9.390000,232.832993,142
9.390000,362.032990,27
9.403000,440.519989,38
9.412000,214.494995,106
9.418000,125.832001,94
9.429000,108.697998,113
9.432000,206.860992,7
9.435000,357.502991,80
9.442000,174.240005,48
9.442000,396.967987,298
9.446000,415.406006,110
9.447000,348.276001,133
9.464000,83.555000,95
9.468000,266.437988,164
9.471000,370.480988,269
9.474000,348.164001,133
9.477000,308.287994,101
9.489000,371.397003,269
9.495000,392.660004,77
9.510000,165.429001,17
9.512000,364.477997,27
9.513000,26.957001,120
9.520000,197.011002,162
9.574000,309.563995,101
9.585000,151.423996,47
9.585000,254.690994,53
9.596000,94.822998,155
9.600000,72.793999,139
9.605000,237.556000,259
9.611000,225.257004,142
9.614000,98.047997,155
9.614000,295.473999,64
9.615000,196.076996,162
9.625000,81.870003,95
9.625000,262.414001,283
9.627000,119.806000,29
9.636000,31.923000,144
9.640000,234.858994,259
9.658000,7.414000,43
9.664000,215.830002,106
9.694000,160.917999,17
9.704000,127.412003,94
9.710000,174.893997,48
9.717000,29.257999,144
9.717000,435.868988,38
9.718000,163.537003,17
9.725000,363.811005,27
