x,y,centroidIndex
5.602000,104.976997,205
5.605000,41.605000,92
5.609000,31.514999,12
5.614000,3.317000,89
5.621000,439.915985,224
5.630000,262.221985,74
5.630000,417.826996,192
5.646000,124.678001,73
5.649000,175.070007,66
5.652000,47.089001,92
5.669000,358.468994,244
5.679000,354.997009,235
5.702000,381.062988,180
5.704000,65.242996,129
5.708000,296.834015,141
5.738000,352.730011,133
5.738000,410.898010,132
5.759000,177.423004,66
5.762000,166.307007,135
5.767000,314.286011,49
5.773000,54.236000,181
5.782000,127.181000,82
5.788000,12.427000,43
5.788000,66.397003,204
5.798000,426.303009,40
5.806000,259.255005,98
5.811000,242.414993,69
5.832000,446.665009,226
5.837000,251.276001,176
5.843000,243.453995,69
5.844000,313.843994,49
5.869000,55.730000,181
5.872000,285.191010,151
5.877000,62.757999,129
5.899000,361.182007,232
5.910000,76.242996,145
5.915000,291.765015,179
5.922000,126.867996,82
5.923000,51.054001,160
5.939000,69.425003,204
5.968000,317.360992,156
5.980000,289.230011,115
5.985000,308.850006,197
5.993000,418.670990,192
6.011000,418.290985,192
6.020000,417.533997,192
6.033000,365.976990,232
6.037000,135.507996,185
6.054000,384.816010,182
6.054000,442.665009,224
6.079000,146.492004,278
6.085000,252.753006,176
6.095000,419.105988,192
6.095000,436.997009,224
6.096000,251.011002,176
6.118000,65.412003,204
6.139000,142.811996,278
6.144000,313.122986,49
6.154000,433.895996,75
6.158000,366.110992,232
6.162000,382.100006,180
6.182000,397.230011,221
6.188000,276.088989,177
6.204000,245.399002,69
6.205000,322.425995,222
6.211000,132.126999,184
6.227000,119.347000,55
6.231000,406.583008,163
6.235000,362.881989,232
6.235000,431.165009,75
6.237000,23.384001,120
6.251000,121.061996,73
6.259000,449.015991,199
6.274000,3.577000,89
6.274000,318.080994,156
6.278000,182.862000,165
6.281000,56.634998,181
6.288000,260.122986,98
6.296000,291.575012,179
6.305000,114.610001,55
6.318000,248.343994,53
6.322000,223.345993,211
6.324000,277.373993,177
6.331000,298.226013,141
6.338000,45.521000,92
6.342000,452.830994,199
6.348000,305.272003,183
6.350000,346.647003,123
6.358000,163.699997,122
6.365000,407.572998,163
6.373000,167.261002,135
6.377000,110.239998,154
6.382000,378.083008,180
6.383000,439.906006,224
6.390000,44.930000,92
6.402000,336.343994,13
6.425000,224.453995,211
6.455000,352.395996,235
6.459000,242.171997,69
6.460000,312.657990,49
6.461000,197.210007,161
6.462000,217.703995,106
6.472000,360.927002,244
6.480000,69.425003,204
6.484000,280.171997,177
6.516000,34.418999,150
6.520000,241.237000,69
6.528000,262.967010,74
6.532000,174.264008,66
6.533000,26.047001,120
6.556000,35.710999,150
6.570000,3.983000,89
6.596000,312.792999,49
6.617000,267.601990,229
6.627000,433.292999,75
6.639000,39.889000,150
6.652000,58.305000,181
6.667000,328.223999,96
6.675000,449.122009,199
6.691000,292.291992,179
6.701000,400.377991,265
6.720000,276.863007,210
6.726000,389.351990,218
6.736000,327.091003,96
6.738000,454.376007,199
6.741000,278.011993,210
6.745000,285.178009,151
6.755000,23.660000,120
6.766000,226.578995,44
6.772000,304.127991,183
6.782000,38.013000,150
6.794000,89.389999,152
6.810000,406.312012,163
6.824000,315.299988,49
6.838000,78.070999,145
6.841000,62.839001,129
6.848000,253.714005,176
6.855000,431.967987,75
6.875000,306.959991,197
6.881000,132.335999,184
6.913000,346.395996,123
6.917000,94.111000,155
6.918000,171.951004,66
6.919000,134.097000,185
6.919000,361.915985,232
6.924000,326.062012,222
6.930000,264.178986,74
6.938000,202.451996,161
6.942000,429.932007,75
6.948000,338.050995,231
6.958000,200.110001,161
6.968000,424.553986,40
6.975000,443.187012,224
6.983000,120.737000,73
6.984000,343.596985,123
6.991000,291.489990,179
6.999000,150.917999,219
7.004000,216.791000,106
7.007000,412.657013,132
7.015000,310.104004,49
7.036000,428.325989,111
7.059000,79.425003,145
7.086000,329.524994,96
7.088000,60.876999,129
7.143000,366.240997,232
7.144000,91.518997,155
7.148000,257.244995,98
7.188000,341.635010,123
7.201000,71.946999,204
7.209000,158.138000,47
7.209000,344.438995,123
7.226000,219.904007,194
7.230000,296.131989,167
7.246000,404.532990,265
7.264000,23.760000,120
7.269000,91.209999,155
7.273000,17.287001,43
7.281000,367.796997,232
7.295000,253.931000,176
7.300000,28.771999,12
7.302000,169.070999,135
7.304000,408.243988,163
7.312000,168.557007,135
7.316000,20.691000,120
7.319000,167.744995,135
7.319000,448.737000,199
7.320000,64.946999,204
7.324000,438.164001,224
7.358000,154.238007,137
7.360000,65.239998,204
7.360000,200.462006,161
7.370000,29.051001,12
7.372000,25.601999,120
7.396000,230.358994,44
7.398000,90.124001,191
7.401000,360.723999,244
7.403000,30.643999,12
7.407000,76.936996,145
7.410000,323.740997,222
7.414000,391.730011,218
7.416000,15.274000,43
7.423000,18.320000,43
7.426000,410.565002,132
7.431000,26.174999,120
7.442000,350.502991,235
7.454000,350.802002,235
7.460000,116.722000,55
7.461000,444.882996,224
7.463000,323.282013,222
7.471000,92.875000,155
7.473000,308.221008,197
7.474000,283.813995,151
7.481000,403.947998,265
7.484000,404.687988,265
7.498000,122.626999,73
7.502000,153.873001,137
7.512000,108.371002,206
7.525000,114.002998,55
7.528000,251.725998,176
7.534000,12.773000,43
7.537000,396.230011,221
7.542000,417.136993,192
7.546000,349.209015,277
7.558000,2.403000,89
7.558000,47.911999,92
7.562000,275.040985,210
7.568000,205.417007,91
7.589000,446.938995,226
7.590000,394.459015,254
7.597000,140.751007,238
7.600000,232.882004,142
7.602000,172.255005,66
7.605000,289.877991,179
7.605000,371.278992,187
7.614000,67.279999,204
7.620000,106.924004,206
7.650000,47.987999,92
7.656000,4.988000,234
7.659000,215.964996,106
7.689000,183.093994,165
7.693000,38.651001,150
7.704000,408.464996,163
7.704000,438.446991,224
7.708000,434.199005,75
7.710000,331.580994,70
7.713000,23.422001,120
7.726000,159.692993,122
7.749000,366.872009,232
7.751000,164.216003,122
7.755000,117.899002,55
7.757000,263.424011,74
7.768000,162.356995,122
7.792000,383.959991,180
7.801000,139.705994,238
7.801000,199.320999,161
7.805000,414.976990,190
7.808000,123.716003,73
7.812000,229.119003,44
7.823000,180.901993,165
7.838000,34.688000,150
7.839000,105.405998,205
7.845000,449.338013,199
7.846000,295.135986,167
7.865000,180.748993,165
7.872000,319.709015,156
7.878000,363.954987,232
7.883000,186.832993,165
7.894000,362.842987,232
7.902000,266.929993,74
7.908000,301.674011,183
7.914000,94.610001,155
7.915000,72.475998,204
7.936000,57.237999,181
7.937000,94.366997,155
7.958000,78.595001,145
7.996000,303.559998,183
7.998000,350.346008,235
7.999000,403.398010,265
8.001000,192.677002,114
8.002000,341.273987,123
8.007000,401.975006,265
8.011000,309.777008,49
8.013000,18.205000,43
8.015000,208.014999,91
8.026000,273.589996,203
8.030000,230.828995,44
8.046000,367.816010,232
8.054000,181.048004,165
8.073000,155.147003,240
8.075000,293.592987,167
8.094000,59.740002,129
8.095000,198.720993,161
8.096000,18.223000,43
8.109000,235.791000,117
8.114000,217.518997,194
8.116000,243.837006,69
8.122000,36.782001,150
8.124000,130.188004,184
8.125000,210.886002,91
8.130000,174.108994,66
8.156000,319.890015,156
8.159000,191.378998,114
8.178000,253.876999,176
8.197000,39.689999,138
8.199000,113.690002,206
8.210000,162.630997,122
8.240000,172.632004,66
8.244000,24.014999,120
8.248000,430.623993,111
8.256000,194.869995,161
8.257000,158.705002,122
8.261000,138.806000,238
8.262000,449.877014,199
8.266000,420.278992,192
8.344000,67.963997,204
8.351000,148.186996,219
8.354000,240.154999,117
8.359000,91.350998,155
8.362000,116.391998,55
8.363000,144.947998,278
8.364000,354.278992,235
8.366000,88.956001,191
8.369000,398.201996,221
8.389000,296.700989,167
8.403000,325.231995,222
8.410000,147.037994,278
8.410000,365.303009,232
8.412000,428.963013,111
8.418000,87.004997,191
8.446000,278.434998,210
8.473000,55.944000,181
8.482000,126.115997,82
8.483000,47.271000,92
8.485000,135.576996,185
8.487000,262.101990,74
8.512000,393.119995,254
8.519000,39.061001,138
8.529000,177.080002,66
8.559000,63.016998,129
8.559000,215.591995,106
8.560000,289.434998,115
8.564000,331.136993,70
8.565000,408.544006,163
8.575000,139.352005,238
8.580000,163.162003,122
8.592000,427.677002,111
8.608000,225.792999,211
8.628000,95.806000,155
8.630000,290.940002,179
8.635000,444.544006,224
8.642000,133.384995,185
8.643000,219.841003,194
8.650000,274.585999,210
8.659000,24.740999,120
8.668000,350.933990,235
8.671000,389.632996,218
8.693000,430.143005,111
8.701000,135.804993,185
8.713000,8.167000,234
8.718000,403.864990,265
8.738000,365.110992,232
8.741000,34.912998,144
8.742000,243.485001,69
8.744000,34.473999,144
8.749000,162.513000,122
8.763000,353.283997,235
8.766000,40.101002,138
8.772000,237.880005,117
8.776000,391.687012,218
8.785000,201.352005,161
8.787000,184.733002,165
8.794000,71.098000,204
8.798000,332.393005,70
8.813000,425.963013,111
8.829000,329.648010,96
8.832000,34.408001,144
8.832000,405.747986,163
8.859000,317.326996,156
8.861000,182.608002,165
8.898000,171.520996,159
8.910000,2.537000,234
8.912000,440.529999,224
8.914000,282.697998,151
8.943000,82.712997,191
8.959000,238.358994,117
8.964000,316.841003,156
8.966000,137.067001,238
8.974000,192.384995,114
8.974000,389.566986,218
8.988000,170.445007,159
8.993000,423.174988,192
9.024000,320.460999,156
9.032000,415.884003,190
9.042000,57.806999,181
9.042000,342.596985,123
9.044000,264.312988,74
9.051000,189.143005,114
9.072000,185.722000,165
9.074000,187.561996,165
9.093000,17.466999,43
9.097000,218.212997,194
9.098000,84.413002,191
9.102000,400.519012,265
9.105000,302.751007,183
9.110000,192.572006,114
9.114000,104.530998,205
9.116000,78.942001,145
9.123000,63.372002,204
9.124000,137.401993,238
9.129000,123.481003,73
9.145000,69.440002,204
9.152000,226.425995,211
9.152000,320.651001,156
9.165000,61.834999,129
9.171000,227.826996,44
9.173000,437.760010,224
9.185000,9.483000,234
9.197000,14.779000,43
9.197000,296.470001,167
9.218000,242.602997,117
9.229000,12.081000,43
9.230000,26.091000,120
9.273000,269.621002,203
9.284000,299.122986,167
9.292000,8.080000,234
9.294000,422.464996,192
9.309000,297.092987,167
9.316000,380.841003,180
9.345000,451.108002,199
9.363000,214.990005,106
9.377000,225.041000,211
9.381000,264.354004,74
9.386000,202.119995,161
9.390000,232.832993,142
9.390000,362.032990,232
9.403000,440.519989,224
9.412000,214.494995,106
9.418000,125.832001,82
9.429000,108.697998,206
9.432000,206.860992,91
9.435000,357.502991,244
9.442000,174.240005,159
9.442000,396.967987,254
9.446000,415.406006,190
9.447000,348.276001,277
9.464000,83.555000,191
9.468000,266.437988,74
9.471000,370.480988,196
9.474000,348.164001,277
9.477000,308.287994,197
9.489000,371.397003,187
9.495000,392.660004,254
9.510000,165.429001,122
9.512000,364.477997,232
9.513000,26.957001,120
9.520000,197.011002,161
9.574000,309.563995,49
9.585000,151.423996,240
9.585000,254.690994,176
9.596000,94.822998,155
9.600000,72.793999,204
9.605000,237.556000,117
9.611000,225.257004,211
9.614000,98.047997,155
9.614000,295.473999,167
9.615000,196.076996,161
9.625000,81.870003,145
9.625000,262.414001,74
9.627000,119.806000,55
9.636000,31.923000,144
9.640000,234.858994,117
9.658000,7.414000,234
9.664000,215.830002,106
9.694000,160.917999,122
9.704000,127.412003,82
9.710000,174.893997,159
9.717000,29.257999,144
9.717000,435.868988,75
9.718000,163.537003,122
9.725000,363.811005,232
