x,y,centroidIndex
5.602000,104.976997,274
5.605000,41.605000,138
5.609000,31.514999,144
5.614000,3.317000,290
5.621000,439.915985,281
5.630000,262.221985,74
5.630000,417.826996,192
5.646000,124.678001,245
5.649000,175.070007,66
5.652000,47.089001,284
5.669000,358.468994,282
5.679000,354.997009,297
5.702000,381.062988,217
5.704000,65.242996,239
5.708000,296.834015,243
5.738000,352.730011,292
5.738000,410.898010,132
5.759000,177.423004,159
5.762000,166.307007,193
5.767000,314.286011,118
5.773000,54.236000,242
5.782000,127.181000,280
5.788000,12.427000,220
5.788000,66.397003,239
5.798000,426.303009,111
5.806000,259.255005,283
5.811000,242.414993,259
5.832000,446.665009,250
5.837000,251.276001,213
5.843000,243.453995,259
5.844000,313.843994,118
5.869000,55.730000,242
5.872000,285.191010,271
5.877000,62.757999,239
5.899000,361.182007,282
5.910000,76.242996,225
5.915000,291.765015,214
5.922000,126.867996,280
5.923000,51.054001,284
5.939000,69.425003,204
5.968000,317.360992,118
5.980000,289.230011,214
5.985000,308.850006,267
5.993000,418.670990,296
6.011000,418.290985,192
6.020000,417.533997,236
6.033000,365.976990,232
6.037000,135.507996,295
6.054000,384.816010,249
6.054000,442.665009,175
6.079000,146.492004,293
6.085000,252.753006,176
6.095000,419.105988,296
6.095000,436.997009,281
6.096000,251.011002,213
6.118000,65.412003,239
6.139000,142.811996,275
6.144000,313.122986,49
6.154000,433.895996,263
6.158000,366.110992,232
6.162000,382.100006,217
6.182000,397.230011,298
6.188000,276.088989,228
6.204000,245.399002,259
6.205000,322.425995,237
6.211000,132.126999,295
6.227000,119.347000,264
6.231000,406.583008,230
6.235000,362.881989,269
6.235000,431.165009,263
6.237000,23.384001,186
6.251000,121.061996,264
6.259000,449.015991,250
6.274000,3.577000,290
6.274000,318.080994,156
6.278000,182.862000,253
6.281000,56.634998,242
6.288000,260.122986,283
6.296000,291.575012,214
6.305000,114.610001,215
6.318000,248.343994,213
6.322000,223.345993,260
6.324000,277.373993,210
6.331000,298.226013,141
6.338000,45.521000,92
6.342000,452.830994,286
6.348000,305.272003,258
6.350000,346.647003,291
6.358000,163.699997,299
6.365000,407.572998,230
6.373000,167.261002,193
6.377000,110.239998,206
6.382000,378.083008,180
6.383000,439.906006,281
6.390000,44.930000,92
6.402000,336.343994,268
6.425000,224.453995,260
6.455000,352.395996,292
6.459000,242.171997,259
6.460000,312.657990,267
6.461000,197.210007,216
6.462000,217.703995,247
6.472000,360.927002,282
6.480000,69.425003,204
6.484000,280.171997,271
6.516000,34.418999,227
6.520000,241.237000,259
6.528000,262.967010,74
6.532000,174.264008,66
6.533000,26.047001,201
6.556000,35.710999,227
6.570000,3.983000,290
6.596000,312.792999,49
6.617000,267.601990,273
6.627000,433.292999,263
6.639000,39.889000,227
6.652000,58.305000,189
6.667000,328.223999,276
6.675000,449.122009,250
6.691000,292.291992,214
6.701000,400.377991,298
6.720000,276.863007,210
6.726000,389.351990,218
6.736000,327.091003,276
6.738000,454.376007,286
6.741000,278.011993,210
6.745000,285.178009,271
6.755000,23.660000,186
6.766000,226.578995,260
6.772000,304.127991,258
6.782000,38.013000,227
6.794000,89.389999,191
6.810000,406.312012,230
6.824000,315.299988,118
6.838000,78.070999,251
6.841000,62.839001,239
6.848000,253.714005,283
6.855000,431.967987,263
6.875000,306.959991,267
6.881000,132.335999,295
6.913000,346.395996,291
6.917000,94.111000,155
6.918000,171.951004,169
6.919000,134.097000,295
6.919000,361.915985,269
6.924000,326.062012,276
6.930000,264.178986,74
6.938000,202.451996,255
6.942000,429.932007,263
6.948000,338.050995,285
6.958000,200.110001,255
6.968000,424.553986,296
6.975000,443.187012,175
6.983000,120.737000,264
6.984000,343.596985,285
6.991000,291.489990,214
6.999000,150.917999,240
7.004000,216.791000,194
7.007000,412.657013,190
7.015000,310.104004,267
7.036000,428.325989,263
7.059000,79.425003,251
7.086000,329.524994,276
7.088000,60.876999,189
7.143000,366.240997,232
7.144000,91.518997,188
7.148000,257.244995,283
7.188000,341.635010,285
7.201000,71.946999,225
7.209000,158.138000,299
7.209000,344.438995,291
7.226000,219.904007,247
7.230000,296.131989,243
7.246000,404.532990,287
7.264000,23.760000,186
7.269000,91.209999,188
7.273000,17.287001,171
7.281000,367.796997,256
7.295000,253.931000,283
7.300000,28.771999,201
7.302000,169.070999,193
7.304000,408.243988,230
7.312000,168.557007,193
7.316000,20.691000,171
7.319000,167.744995,193
7.319000,448.737000,250
7.320000,64.946999,239
7.324000,438.164001,281
7.358000,154.238007,272
7.360000,65.239998,239
7.360000,200.462006,255
7.370000,29.051001,201
7.372000,25.601999,201
7.396000,230.358994,270
7.398000,90.124001,191
7.401000,360.723999,282
7.403000,30.643999,144
7.407000,76.936996,225
7.410000,323.740997,276
7.414000,391.730011,289
7.416000,15.274000,43
7.423000,18.320000,171
7.426000,410.565002,132
7.431000,26.174999,201
7.442000,350.502991,288
7.454000,350.802002,288
7.460000,116.722000,264
7.461000,444.882996,175
7.463000,323.282013,237
7.471000,92.875000,188
7.473000,308.221008,267
7.474000,283.813995,271
7.481000,403.947998,287
7.484000,404.687988,287
7.498000,122.626999,245
7.502000,153.873001,272
7.512000,108.371002,274
7.525000,114.002998,215
7.528000,251.725998,213
7.534000,12.773000,220
7.537000,396.230011,298
7.542000,417.136993,236
7.546000,349.209015,291
7.558000,2.403000,290
7.558000,47.911999,284
7.562000,275.040985,228
7.568000,205.417007,233
7.589000,446.938995,250
7.590000,394.459015,289
7.597000,140.751007,238
7.600000,232.882004,270
7.602000,172.255005,169
7.605000,289.877991,214
7.605000,371.278992,262
7.614000,67.279999,239
7.620000,106.924004,274
7.650000,47.987999,284
7.656000,4.988000,290
7.659000,215.964996,106
7.689000,183.093994,253
7.693000,38.651001,227
7.704000,408.464996,230
7.704000,438.446991,281
7.708000,434.199005,263
7.710000,331.580994,268
7.713000,23.422001,186
7.726000,159.692993,299
7.749000,366.872009,232
7.751000,164.216003,299
7.755000,117.899002,264
7.757000,263.424011,74
7.768000,162.356995,299
7.792000,383.959991,249
7.801000,139.705994,248
7.801000,199.320999,161
7.805000,414.976990,236
7.808000,123.716003,245
7.812000,229.119003,270
7.823000,180.901993,253
7.838000,34.688000,227
7.839000,105.405998,274
7.845000,449.338013,250
7.846000,295.135986,243
7.865000,180.748993,253
7.872000,319.709015,237
7.878000,363.954987,269
7.883000,186.832993,208
7.894000,362.842987,269
7.902000,266.929993,273
7.908000,301.674011,183
7.914000,94.610001,155
7.915000,72.475998,225
7.936000,57.237999,242
7.937000,94.366997,155
7.958000,78.595001,251
7.996000,303.559998,258
7.998000,350.346008,288
7.999000,403.398010,287
8.001000,192.677002,172
8.002000,341.273987,285
8.007000,401.975006,287
8.011000,309.777008,267
8.013000,18.205000,171
8.015000,208.014999,233
8.026000,273.589996,228
8.030000,230.828995,270
8.046000,367.816010,256
8.054000,181.048004,253
8.073000,155.147003,272
8.075000,293.592987,243
8.094000,59.740002,189
8.095000,198.720993,216
8.096000,18.223000,171
8.109000,235.791000,252
8.114000,217.518997,247
8.116000,243.837006,259
8.122000,36.782001,227
8.124000,130.188004,280
8.125000,210.886002,147
8.130000,174.108994,169
8.156000,319.890015,237
8.159000,191.378998,172
8.178000,253.876999,283
8.197000,39.689999,227
8.199000,113.690002,215
8.210000,162.630997,299
8.240000,172.632004,169
8.244000,24.014999,186
8.248000,430.623993,263
8.256000,194.869995,216
8.257000,158.705002,299
8.261000,138.806000,248
8.262000,449.877014,250
8.266000,420.278992,296
8.344000,67.963997,239
8.351000,148.186996,293
8.354000,240.154999,117
8.359000,91.350998,188
8.362000,116.391998,264
8.363000,144.947998,293
8.364000,354.278992,292
8.366000,88.956001,191
8.369000,398.201996,298
8.389000,296.700989,243
8.403000,325.231995,276
8.410000,147.037994,293
8.410000,365.303009,269
8.412000,428.963013,263
8.418000,87.004997,279
8.446000,278.434998,210
8.473000,55.944000,242
8.482000,126.115997,280
8.483000,47.271000,284
8.485000,135.576996,295
8.487000,262.101990,283
8.512000,393.119995,289
8.519000,39.061001,227
8.529000,177.080002,253
8.559000,63.016998,239
8.559000,215.591995,147
8.560000,289.434998,214
8.564000,331.136993,268
8.565000,408.544006,230
8.575000,139.352005,248
8.580000,163.162003,299
8.592000,427.677002,263
8.608000,225.792999,260
8.628000,95.806000,155
8.630000,290.940002,214
8.635000,444.544006,175
8.642000,133.384995,295
8.643000,219.841003,247
8.650000,274.585999,228
8.659000,24.740999,186
8.668000,350.933990,288
8.671000,389.632996,289
8.693000,430.143005,263
8.701000,135.804993,295
8.713000,8.167000,234
8.718000,403.864990,287
8.738000,365.110992,269
8.741000,34.912998,227
8.742000,243.485001,259
8.744000,34.473999,227
8.749000,162.513000,299
8.763000,353.283997,292
8.766000,40.101002,227
8.772000,237.880005,252
8.776000,391.687012,289
8.785000,201.352005,255
8.787000,184.733002,165
8.794000,71.098000,225
8.798000,332.393005,268
8.813000,425.963013,296
8.829000,329.648010,276
8.832000,34.408001,227
8.832000,405.747986,230
8.859000,317.326996,118
8.861000,182.608002,253
8.898000,171.520996,169
8.910000,2.537000,290
8.912000,440.529999,281
8.914000,282.697998,271
8.943000,82.712997,266
8.959000,238.358994,252
8.964000,316.841003,118
8.966000,137.067001,248
8.974000,192.384995,172
8.974000,389.566986,289
8.988000,170.445007,169
8.993000,423.174988,296
9.024000,320.460999,237
9.032000,415.884003,236
9.042000,57.806999,189
9.042000,342.596985,285
9.044000,264.312988,273
9.051000,189.143005,208
9.072000,185.722000,208
9.074000,187.561996,208
9.093000,17.466999,171
9.097000,218.212997,247
9.098000,84.413002,279
9.102000,400.519012,298
9.105000,302.751007,200
9.110000,192.572006,172
9.114000,104.530998,274
9.116000,78.942001,251
9.123000,63.372002,239
9.124000,137.401993,248
9.129000,123.481003,245
9.145000,69.440002,204
9.152000,226.425995,260
9.152000,320.651001,237
9.165000,61.834999,239
9.171000,227.826996,260
9.173000,437.760010,281
9.185000,9.483000,220
9.197000,14.779000,220
9.197000,296.470001,243
9.218000,242.602997,259
9.229000,12.081000,220
9.230000,26.091000,201
9.273000,269.621002,273
9.284000,299.122986,167
9.292000,8.080000,234
9.294000,422.464996,296
9.309000,297.092987,243
9.316000,380.841003,217
9.345000,451.108002,250
9.363000,214.990005,147
9.377000,225.041000,260
9.381000,264.354004,273
9.386000,202.119995,255
9.390000,232.832993,270
9.390000,362.032990,269
9.403000,440.519989,281
9.412000,214.494995,147
9.418000,125.832001,280
9.429000,108.697998,274
9.432000,206.860992,233
9.435000,357.502991,297
9.442000,174.240005,169
9.442000,396.967987,298
9.446000,415.406006,236
9.447000,348.276001,291
9.464000,83.555000,279
9.468000,266.437988,273
9.471000,370.480988,262
9.474000,348.164001,291
9.477000,308.287994,267
9.489000,371.397003,262
9.495000,392.660004,289
9.510000,165.429001,193
9.512000,364.477997,269
9.513000,26.957001,201
9.520000,197.011002,216
9.574000,309.563995,267
9.585000,151.423996,240
9.585000,254.690994,283
9.596000,94.822998,155
9.600000,72.793999,225
9.605000,237.556000,252
9.611000,225.257004,260
9.614000,98.047997,294
9.614000,295.473999,243
9.615000,196.076996,216
9.625000,81.870003,266
9.625000,262.414001,283
9.627000,119.806000,264
9.636000,31.923000,144
9.640000,234.858994,270
9.658000,7.414000,234
9.664000,215.830002,147
9.694000,160.917999,299
9.704000,127.412003,280
9.710000,174.893997,159
9.717000,29.257999,201
9.717000,435.868988,281
9.718000,163.537003,299
9.725000,363.811005,269
