x,y
28.024,7.771
28.05,44.194
28.225,20.475
28.248,38.522
28.25,18.721
28.271,9.265
28.29,18.726
28.338,13.628
28.344,31.763
28.387,38.513
28.423,18.61
28.522,1.742
28.649,55.802
28.653,27.563
28.773,35.53
28.792,55.592
28.825,9.112
28.828,61.313
28.921,5.995
28.953,51.737
28.965,25.174
29.36,56.601
29.463,34.815
29.564,26.049
29.596,53.314
29.609,37.872
29.643,32.439
29.688,27.592
29.878,59.468
29.927,23.731
30.008,47.08
30.066,5.626
30.112,32.863
30.117,0.154
30.244,41.801
30.351,31.639
30.458,63.111
30.622,55.447
30.684,17.568
30.718,11.522
30.744,20.758
30.774,27.695
30.817,11.078
30.857,8.166
30.89,24.088
30.915,43.192
30.948,59.115
30.96,12.34
30.973,36.285
31.004,49.407
31.006,43.979
31.081,57.926
31.103,57.17
31.139,35.655
31.295,12.735
31.401,18.616
31.568,31.275
31.572,17.397
31.59,8.594
31.74,5.738
31.837,39.883
31.857,27.761
31.9,26.296
32.08,50.534
32.098,42.406
32.208,42.382
32.284,53.121
32.286,24.972
32.312,61.81
32.422,12.098
32.423,50.452
32.746,14.03
32.807,3.46
32.876,17.514
32.893,51.609
32.913,21.263
32.922,61.708
33.019,15.142
33.081,13.544
33.317,35.528
33.33,31.303
33.406,47.026
33.44,57.825
33.514,36.752
33.557,53.988
33.568,47.633
33.694,28.857
33.719,15.097
33.727,15.02
33.804,18.355
33.882,24.818
34.082,49.533
34.136,0.244
34.208,48.732
34.209,52.455
34.247,28.333
34.27,4.716
34.279,17.513
34.287,23.916
34.287,60.712
34.334,49.675
34.378,26.726
34.397,30.781
34.458,12.124
34.527,2.387
34.529,24.373
34.567,48.496
34.57,48.598
34.587,8.658
34.754,29.249
34.809,56.094
34.818,7.06
34.888,17.205
34.941,54.357
35.001,55.41
35.04,8.1
35.161,31.492
35.194,15.472
35.242,6.365
35.3,45.756
35.459,28.889
35.47,49.894
35.522,17.956
35.74,28.765
35.763,51.474
36.002,34.854
36.078,43.035
36.117,33.702
36.141,1.187
36.254,9.024
36.556,50.584
36.561,47.82
36.678,10.323
36.697,46.388
36.725,31.996
36.82,24.313
36.837,19.888
36.882,38.865
36.883,14.042
36.888,60.108
36.898,39.971
36.901,54.638
37.036,0.292
37.127,19.52
37.128,38.362
37.27,14.297
37.318,46.685
37.565,9.15
37.587,44.99
37.608,33.163
37.628,11.262
37.641,60.161
37.696,35.644
37.702,40.903
37.741,49.944
37.754,58.609
37.82,20.643
37.841,37.967
37.898,63.717
37.899,39.792
37.942,0.592
37.97,18.637
38.014,43.301
38.035,35.753
38.047,11.827
38.054,61.913
38.106,5.182
38.192,34.306
38.28,32.839
38.344,21.017
38.406,32.135
38.418,55.491
38.437,52.821
38.528,4.21
38.536,1.873
38.561,27.481
38.594,25.853
38.683,58.6
38.943,54.265
39.06,13.223
39.125,28.329
39.162,24.436
39.202,57.686
39.281,11.682
39.352,27.3
39.425,63.589
39.582,43.184
39.598,58.293
39.607,25.384
39.705,29.855
39.75,21.857
40.006,41.325
40.329,48.98
40.341,42.128
40.466,3.692
40.47,44.162
40.534,35.577
40.621,14.493
40.632,37.34
40.641,43.653
40.642,23.136
40.679,31.462
40.705,34.762
40.752,6.164
40.754,5.277
40.845,43.06
40.905,7.678
41.016,27.948
41.111,59.682
41.172,62.007
41.207,19.496
41.242,47.748
41.27,40.059
41.415,8.837
41.438,56.521
41.483,53.873
41.497,25.205
41.538,18.077
41.61,18.132
41.629,12.092
41.697,43.436
41.782,61.916
41.828,0.796
41.889,27.718
41.958,49.343
41.988,4.417
42.05,39.015
42.245,5.3
42.318,40.264
42.342,6.663
42.653,32.638
42.769,54.065
42.777,32.125
42.854,61.925
42.925,40.413
43.012,24.698
43.028,35.081
43.096,39.288
43.139,51.068
43.216,6.416
43.434,48.351
43.513,57.177
43.594,41.025
43.635,43.881
43.759,38.782
43.949,52.286
43.954,36.579
44.031,53.571
44.038,20.596
44.058,20.805
44.085,9.459
44.326,46.515
44.349,17.979
44.362,58.365
44.402,3.972
44.418,29.122
44.458,23.068
44.547,35.725
44.626,54.664
44.686,3.098
44.692,18.84
44.695,54.341
44.703,63.196
44.725,26.796
44.791,32.948
45.113,51.177
45.15,58.3
45.24,2.726
45.242,37.2
45.257,61.79
45.32,11.274
45.361,44.502
45.55,15.538
45.553,5.082
45.609,33.326
45.75,29.136
45.935,27.125
45.958,4.002
45.976,56.2
46.005,5.138
46.026,19.657
46.045,55.572
46.151,16.989
46.219,52.955
46.231,38.929
46.25,21.383
46.253,8.324
46.29,53.33
46.321,14.043
46.396,41.28
46.515,38.239
46.559,24.272
46.659,32.091
46.681,14.53
46.792,28.38
47.039,2.732
47.152,44.263
47.207,24.255
47.226,39.075
47.292,26.292
47.487,15.536
47.5,10.206
47.596,52.503
47.664,0.571
47.746,35.362
47.784,30.366
47.845,43.667
47.974,15.827
48.099,40.031
48.135,26.401
48.159,38.008
48.281,29.192
48.287,38.893
48.301,46.263
48.362,9.15
48.382,63.121
48.443,21.774
48.453,50.467
48.654,55.489
48.665,12.979
48.856,20.844
48.901,57.036
48.935,14.88
49.009,37.372
49.055,45.862
49.093,24.794
49.253,51.558
49.275,60.962
49.3,56.754
49.32,16.054
49.358,44.154
49.412,14.673
49.483,32.978
49.503,0.275
49.577,45.694
49.631,41.732
49.772,17.182
49.785,14.743
49.846,44.168
49.871,10.575
49.881,43.727
49.957,43.899
50.0,8.84
50.015,34.409
50.312,16.551
50.526,22.992
50.601,26.345
50.602,60.809
50.623,40.862
50.721,56.57
50.74,4.447
50.754,22.041
50.799,28.246
50.805,58.524
50.806,25.254
50.886,46.558
50.99,63.805
51.045,49.835
51.047,52.97
51.08,61.756
51.104,18.28
51.107,6.516
51.107,37.689
51.122,5.187
51.122,58.871
51.143,22.134
51.148,37.949
51.156,5.816
51.156,54.102
51.247,11.231
51.334,47.981
51.364,62.904
51.5,61.352
51.552,11.35
51.554,7.567
51.595,13.47
51.634,33.404
51.687,4.24
51.744,48.718
51.747,26.767
51.816,20.723
51.845,43.817
52.071,21.943
52.076,57.604
52.093,20.796
52.106,31.701
52.123,13.16
52.193,5.082
52.198,8.547
52.25,19.348
52.311,59.685
52.337,43.402
52.354,49.479
52.366,6.807
52.366,27.736
52.419,34.456
52.422,13.438
52.448,25.658
52.457,62.755
52.534,56.079
52.615,36.288
52.643,16.191
52.689,22.038
52.698,61.458
52.707,37.749
52.716,33.42
52.775,31.944
52.826,15.222
52.907,49.388
52.96,57.732
53.014,34.416
53.053,2.13
53.134,37.024
53.175,63.448
53.359,55.085
53.369,4.347
53.369,46.866
53.405,60.866
53.435,25.681
53.518,60.993
53.596,21.335
53.692,23.645
53.737,22.69
53.772,57.544
53.791,33.066
53.815,51.507
53.865,17.566
53.905,39.088
53.923,47.025
53.982,23.809
54.028,7.821
54.093,48.739
54.142,23.843
54.204,52.671
54.394,54.043
54.488,58.655
54.541,58.341
54.599,29.851
54.702,63.493
54.749,48.921
54.758,45.329
54.813,18.804
54.825,61.801
54.851,12.133
54.903,23.361
55.005,43.284
55.164,17.119
55.271,56.403
55.273,50.18
55.315,26.536
55.323,57.251
55.364,41.839
55.425,35.259
55.448,36.414
55.48,33.015
55.514,14.301
55.538,3.863
55.571,10.972
55.591,55.926
55.607,54.686
55.611,40.503
55.736,4.614
55.759,11.679
55.846,42.296
55.888,46.493
55.919,19.091
55.975,37.289
55.999,23.842
56.032,54.87
56.131,50.919
56.188,0.206
56.252,29.494
56.277,22.929
56.306,26.644
56.311,10.661
56.39,20.426
56.404,14.044
56.712,27.938
56.821,41.727
56.854,23.776
56.898,9.075
56.913,45.804
57.021,48.417
57.03,13.69
57.057,55.015
57.09,15.597
57.107,52.047
57.156,45.717
57.276,4.282
57.293,60.634
57.35,8.068
57.377,35.469
57.439,39.956
57.44,32.308
57.448,26.968
57.61,39.038
57.641,0.892
57.652,58.147
57.666,47.795
57.746,51.292
57.76,22.281
58.027,32.506
58.045,19.075
58.181,37.949
58.25,37.075
58.282,44.34
58.308,55.14
58.312,18.477
58.45,1.794
58.539,0.25
58.74,62.01
58.8,50.816
58.885,1.827
58.924,61.767
59.107,37.183
59.128,32.29
59.143,53.923
59.152,41.141
59.203,26.442
59.21,18.071
59.236,31.019
59.256,42.337
59.317,34.052
59.328,51.642
59.436,24.769
59.526,32.482
59.553,54.5
59.57,16.11
59.621,43.443
59.639,27.838
59.824,39.203
59.829,42.397
59.847,45.084
59.976,49.976
60.016,42.619
60.074,59.12
60.084,22.449
60.115,38.1
60.137,27.322
60.144,56.037
60.169,9.633
60.204,18.222
60.25,37.853
60.299,2.715
60.321,57.141
60.44,14.43
60.455,8.248
60.632,45.417
60.711,32.416
60.799,36.346
60.955,49.248
61.15,19.303
61.377,2.941
61.441,6.255
61.527,42.411
61.588,46.657
61.606,12.987
61.613,14.446
61.673,41.04
61.885,47.988
61.914,18.13
62.151,32.768
62.192,30.5
62.202,50.305
62.301,11.11
62.345,50.14
62.387,28.963
62.408,24.76
62.448,4.638
62.714,4.946
62.771,28.793
62.814,39.361
62.818,31.414
62.939,62.137
62.952,2.857
63.045,5.459
63.168,44.899
63.181,14.454
63.248,31.559
63.268,41.41
63.29,43.527
63.318,42.386
63.359,45.288
63.366,2.804
63.443,62.175
63.519,52.659
63.549,12.69
63.592,6.134
63.682,13.781
63.907,0.192
63.938,40.076
63.96,39.533
63.996,4.893
64.064,48.176
64.092,18.685
64.13,43.296
64.138,39.12
64.205,26.433
64.238,36.652
64.238,49.636
64.428,47.267
64.44,41.625
64.538,60.848
64.551,19.75
64.617,37.795
64.644,50.256
64.68,50.54
64.685,0.084
64.693,49.385
64.724,26.539
64.814,40.924
64.819,23.511
64.939,15.131
65.024,28.182
65.055,33.073
65.146,31.87
65.17,40.147
65.182,5.921
65.257,55.203
65.293,63.278
65.413,46.795
65.732,29.469
65.818,28.256
66.115,1.297
66.162,51.763
66.178,26.702
66.373,31.203
66.396,0.904
66.443,46.825
66.451,45.425
66.496,23.631
66.506,1.453
66.568,22.808
66.604,32.125
66.719,53.991
66.82,57.62
66.873,44.66
66.876,47.184
66.879,55.066
66.975,59.37
67.006,4.009
67.033,57.039
67.116,4.029
67.224,6.828
67.258,7.769
67.334,37.89
67.343,6.369
67.556,40.478
67.582,30.633
67.809,53.534
67.857,34.752
67.879,45.466
67.938,23.8
67.95,32.793
67.961,60.245
68.053,35.918
68.175,53.824
68.178,31.582
68.18,11.516
68.443,46.821
68.691,11.758
68.694,7.055
68.859,27.586
68.989,35.472
69.012,13.535
69.018,63.301
69.055,44.747
69.146,8.273
69.15,56.636
69.171,28.036
69.217,45.998
69.302,10.811
69.352,34.097
69.371,54.379
69.501,1.11
69.515,46.099
69.575,42.373
69.646,42.777
69.817,57.955
69.902,47.809
69.945,43.228
69.992,55.812
70.173,17.407
70.189,28.598
70.212,23.495
70.22,61.087
70.345,19.159
70.425,28.703
70.463,46.751
70.482,5.997
70.588,10.637
70.742,20.175
70.744,28.601
70.759,59.149
70.828,32.022
70.83,3.205
70.876,51.536
70.965,53.358
71.089,54.912
71.099,33.515
71.101,34.83
71.175,21.102
71.185,25.68
71.214,50.199
71.215,35.189
71.232,19.837
71.276,54.956
71.295,50.928
71.297,1.471
71.314,9.976
71.345,39.522
71.391,2.989
71.443,2.913
71.582,33.484
71.705,53.395
71.923,56.126
71.93,52.643
72.038,46.359
72.078,60.047
72.154,28.875
72.172,56.859
72.24,14.235
72.292,11.607
72.346,19.136
72.352,34.595
72.379,63.048
72.516,3.016
72.813,39.119
72.844,58.429
72.92,40.045
72.957,47.339
72.963,5.999
73.037,2.2
73.135,55.526
73.206,52.737
73.344,62.179
73.423,57.832
73.453,27.339
73.476,13.554
73.526,4.957
73.527,26.149
73.531,47.773
73.587,30.004
73.755,50.785
73.769,22.472
73.89,41.372
73.916,25.773
73.95,60.214
73.982,5.236
74.012,18.591
74.018,40.774
74.211,49.443
74.231,59.394
74.237,23.243
74.262,46.725
74.288,52.264
74.344,29.025
74.462,4.327
74.682,20.425
74.738,47.052
74.841,41.491
74.842,36.084
74.849,18.761
74.855,16.074
74.9,63.91
74.904,34.253
75.217,61.776
75.298,6.198
75.337,26.29
75.41,6.089
75.412,46.903
75.433,4.361
75.586,16.878
75.621,55.1
75.64,41.043
75.655,9.707
75.667,27.598
75.738,44.566
75.872,50.159
75.926,50.971
76.004,15.296
76.015,47.308
76.049,20.12
76.08,13.155
76.267,55.407
76.38,7.999
76.407,13.216
76.411,48.78
76.498,7.899
76.499,24.752
76.607,48.591
76.759,51.18
76.824,1.333
76.96,48.205
76.988,39.587
77.031,2.731
77.137,15.329
77.202,42.413
77.208,28.904
77.21,55.031
77.231,22.073
77.296,58.68
77.298,29.91
77.335,43.945
77.366,23.614
77.488,14.815
77.524,12.759
77.594,41.648
77.668,60.84
77.715,59.159
77.731,42.241
77.814,2.786
77.827,35.168
77.877,43.202
77.921,41.372
78.072,34.753
78.196,61.452
78.232,35.545
78.254,54.762
78.311,23.196
78.358,6.145
78.387,1.428
78.499,43.097
78.512,31.463
78.589,50.307
78.662,11.33
78.755,36.876
78.803,37.8
78.822,49.185
78.839,29.465
78.901,20.752
78.923,48.201
78.964,4.534
78.972,2.812
78.972,11.29
78.978,40.162
79.03,63.495
79.132,17.385
79.696,49.062
79.747,38.994
79.836,18.698
79.864,7.237
80.005,52.88
80.268,27.979
80.301,10.317
80.447,38.42
80.469,46.656
80.603,36.274
80.629,44.441
80.666,30.342
80.706,38.781
80.735,13.282
80.805,32.423
80.893,32.816
80.914,42.068
81.033,42.147
81.051,16.472
81.069,38.308
81.2,42.556
81.27,57.161
81.391,54.994
81.456,56.125
81.485,31.04
81.592,32.025
81.709,17.434
81.777,27.896
81.935,34.046
81.962,1.901
81.986,7.155
82.086,31.074
82.179,5.594
82.287,11.821
82.339,45.336
82.374,39.823
82.38,19.571
82.437,46.635
82.623,32.745
82.678,33.832
82.749,31.938
82.946,58.016
82.991,33.107
83.041,42.934
83.08,42.775
83.162,63.247
83.305,49.383
83.32,2.103
83.321,8.969
83.341,26.824
83.341,44.565
83.347,13.492
83.351,56.501
83.399,43.132
83.408,13.742
83.424,47.833
83.48,25.572
83.502,33.864
83.536,1.68
83.695,57.351
83.696,47.919
84.023,26.015
84.102,53.998
84.191,18.133
84.348,32.69
84.372,29.674
84.378,21.314
84.412,31.618
84.439,30.227
84.442,45.404
84.486,20.816
84.522,50.004
84.58,12.426
84.686,55.556
84.71,14.728
84.78,4.556
84.82,50.284
84.907,33.042
84.97,32.81
85.048,28.542
85.157,20.142
85.193,24.48
85.32,8.952
85.374,6.705
85.432,42.41
85.49,25.335
85.534,30.85
85.535,45.192
85.624,58.847
85.645,7.217
85.934,32.463
86.05,27.163
86.088,16.973
86.22,8.684
86.228,11.703
86.238,15.284
86.264,57.507
86.324,16.465
86.437,60.519
86.46,23.252
86.596,16.599
86.634,38.371
86.64,46.84
86.664,31.446
86.723,34.671
86.821,23.981
86.857,59.831
86.877,24.184
86.878,17.953
86.915,57.027
86.953,44.833
86.954,63.484
87.069,1.7
87.102,8.456
87.236,51.484
87.478,35.609
87.525,30.813
87.623,51.734
87.684,49.383
87.692,20.459
87.831,2.257
87.844,25.775
87.848,17.036
87.851,14.08
87.949,61.776
88.026,49.63
88.041,47.397
88.163,17.863
88.234,4.054
88.246,40.89
88.343,4.258
88.403,58.586
88.406,28.664
88.416,43.47
88.438,14.818
88.483,63.061
88.528,60.27
88.555,59.309
88.562,56.267
88.579,12.525
88.696,56.081
88.879,14.14
88.934,60.469
89.03,58.375
89.071,61.313
89.093,32.764
89.097,52.179
89.116,61.177
89.161,35.935
89.251,40.334
89.361,16.557
89.389,51.826
89.489,31.05
89.511,12.397
89.54,46.199
89.545,55.606
89.809,57.045
89.825,27.747
89.848,17.467
89.958,32.986
90.053,17.716
90.268,6.75
90.366,52.449
90.641,49.928
90.646,59.771
90.862,21.975
90.875,24.86
90.889,23.225
91.043,50.263
91.125,38.299
91.158,42.423
91.198,16.116
91.211,58.248
91.345,27.452
91.369,62.56
91.412,9.477
91.438,12.5
91.513,20.354
91.549,58.308
91.642,0.995
91.682,29.032
91.727,46.555
91.765,36.075
91.907,28.461
91.922,53.822
92.104,14.365
92.111,14.357
92.255,3.33
92.312,57.405
92.331,30.86
92.423,4.589
92.455,60.448
92.468,58.707
92.534,34.429
92.577,10.41
92.585,33.767
92.641,58.426
92.661,34.327
92.707,37.705
92.713,24.443
92.776,34.89
92.833,42.518
92.856,63.694
92.877,60.899
92.966,17.841
93.14,28.056
93.196,40.011
93.203,55.403
93.322,52.975
93.478,53.68
93.605,4.995
93.718,32.533
93.794,45.684
93.844,19.793
93.872,14.199
93.891,18.168
94.013,1.196
94.045,50.709
94.085,62.568
94.113,33.906
94.139,41.908
94.163,44.357
94.285,38.934
94.57,55.656
94.585,2.762
94.642,33.597
94.705,27.55
94.773,13.885
94.893,1.108
94.904,31.97
94.929,59.411
94.972,48.795
94.997,5.225
94.999,7.267
95.244,22.426
95.259,16.239
95.365,45.98
95.405,47.367
95.407,32.56
95.519,10.102
95.579,22.178
95.595,28.082
95.641,16.592
95.717,29.087
95.739,33.592
95.76,10.327
95.794,55.912
95.838,32.757
96.025,7.439
96.105,23.282
96.135,46.425
96.189,57.416
96.194,10.704
96.195,12.943
96.43,43.17
96.459,39.203
96.49,46.857
96.495,28.841
96.543,5.034
96.558,28.038
96.579,21.785
96.619,10.439
96.687,1.438
96.699,34.899
96.708,42.839
96.742,47.291
96.768,15.227
96.794,16.743
96.842,60.847
97.043,13.079
97.045,25.662
97.115,58.981
97.125,59.342
97.338,61.303
97.44,32.516
97.574,3.767
97.751,48.761
97.884,19.968
97.892,3.147
97.911,46.092
97.915,25.562
97.941,12.389
97.952,8.295
98.0,50.662
98.026,56.791
98.073,19.689
98.232,2.717
98.253,49.797
98.283,34.604
98.326,4.612
98.481,33.777
98.616,39.783
98.743,5.782
98.914,24.026
98.937,27.864
98.948,51.029
98.954,26.511
98.997,56.813
99.008,16.752
99.012,2.87
99.193,50.179
99.264,32.492
99.279,18.26
99.295,53.972
99.31,3.002
99.417,63.982
99.432,29.512
99.478,41.528
99.59,63.313
99.634,11.137
99.946,47.81
100.078,32.526
100.183,59.129
100.214,43.019
100.32,23.966
100.348,61.245
100.372,49.67
100.381,60.376
100.395,14.254
100.432,39.187
100.747,27.56
100.766,19.993
100.88,10.045
100.997,19.382
101.046,4.329
101.151,52.723
101.163,17.522
101.169,57.156
101.203,30.25
101.239,41.836
101.311,24.51
101.322,6.723
101.359,63.518
101.412,15.8
101.443,23.44
101.488,26.378
101.502,46.369
101.573,61.857
101.616,42.767
101.619,47.637
101.677,38.6
101.807,58.468
101.869,13.339
101.952,46.862
102.024,23.489
102.031,53.56
102.218,38.112
102.375,29.936
102.451,46.038
102.485,49.849
102.665,63.088
102.668,33.943
102.686,30.832
102.723,60.617
102.744,57.708
102.806,17.476
102.825,56.075
102.857,35.102
102.872,23.579
102.931,6.93
102.949,7.485
103.044,61.561
103.131,58.937
103.312,59.317
103.336,58.987
103.373,47.949
103.468,47.613
103.526,39.86
103.696,56.071
103.745,32.966
103.802,24.258
103.811,18.883
103.924,54.211
103.947,38.776
103.979,47.722
104.012,19.979
104.078,37.93
104.111,30.282
104.175,17.668
104.219,27.427
104.232,51.986
104.247,42.841
104.311,24.783
104.409,42.378
104.41,1.35
104.468,41.787
104.484,9.385
104.552,37.344
104.577,60.717
104.588,52.537
104.602,60.738
104.82,37.135
104.821,18.984
104.861,33.057
105.004,47.298
105.086,7.465
105.11,55.151
105.138,32.186
105.166,36.974
105.234,33.899
105.329,4.942
105.335,30.078
105.361,8.038
105.462,43.654
105.486,44.363
105.551,20.402
105.622,44.119
105.705,53.869
105.739,51.116
105.744,44.883
105.775,0.868
105.779,54.659
105.829,46.898
105.899,43.251
105.952,47.101
105.996,55.185
106.082,33.646
106.1,31.956
106.121,24.594
106.143,56.541
106.327,16.477
106.361,55.412
106.364,53.295
106.368,58.476
106.387,19.837
106.448,3.204
106.537,12.992
106.553,48.821
106.642,2.248
106.644,14.662
106.693,46.682
106.87,32.046
106.891,41.58
106.925,55.249
106.968,47.066
106.971,37.619
107.004,15.62
107.078,41.436
107.181,62.203
107.191,47.323
107.194,24.189
107.211,22.572
107.338,4.87
107.383,45.636
107.452,33.301
107.458,23.578
107.565,43.424
107.568,38.418
107.589,17.696
107.619,36.109
107.7,58.429
107.714,12.625
107.928,60.508
