x,y
41.644,39.547
41.651,63.333
41.691,28.733
41.789,18.936
41.884,40.491
42.184,45.396
42.294,62.633
42.335,23.911
42.387,51.877
42.391,41.145
42.392,25.765
42.424,55.97
42.468,47.913
42.476,3.176
42.494,52.327
42.572,26.121
42.66,40.559
42.702,35.949
42.842,1.206
42.893,45.875
42.936,12.699
43.049,21.688
43.147,12.455
43.169,40.686
43.221,43.604
43.234,47.96
43.327,53.742
43.422,53.105
43.495,31.792
43.613,21.754
43.652,15.806
43.655,60.121
43.676,0.419
43.686,36.537
43.748,60.052
43.797,29.51
43.821,40.066
43.908,35.96
43.979,26.794
44.02,35.53
44.063,37.939
44.075,24.418
44.134,29.232
44.153,58.832
44.323,53.181
44.377,61.316
44.385,38.074
44.566,45.963
44.569,38.125
44.582,57.857
44.606,52.991
44.618,52.525
44.629,38.553
44.724,55.077
44.762,39.451
44.884,46.362
45.155,18.512
45.279,15.597
45.29,4.045
45.361,54.106
45.43,59.398
45.452,20.652
45.481,29.169
45.606,47.901
45.69,51.698
45.692,21.072
45.826,41.59
45.846,36.974
45.85,27.34
45.863,53.113
45.908,19.635
46.003,59.166
46.019,25.303
46.023,53.06
46.083,28.005
46.238,52.05
46.265,27.565
46.375,54.061
46.509,31.145
46.55,21.004
46.555,24.791
46.581,14.389
46.79,13.934
46.838,62.405
47.116,4.076
47.154,56.956
47.163,1.052
47.235,44.81
47.294,59.178
47.328,21.315
47.332,11.519
47.355,35.586
47.368,8.451
47.458,1.966
47.526,55.908
47.574,33.16
47.579,52.311
47.6,44.274
47.735,45.413
47.79,35.594
47.951,28.061
48.056,53.181
48.118,38.05
48.19,9.068
48.225,32.869
48.318,36.621
48.408,29.035
48.415,60.197
48.451,63.231
48.455,50.208
48.528,63.108
48.567,37.379
48.678,35.226
48.728,62.138
48.737,52.568
48.899,25.425
48.905,18.562
48.938,62.575
49.088,44.422
49.119,45.07
49.231,24.94
49.291,60.264
49.351,14.044
49.39,41.906
49.424,37.346
49.438,62.037
49.444,8.284
49.458,54.405
49.46,55.794
49.487,0.42
49.584,63.055
49.603,28.372
49.612,7.512
49.614,7.923
49.663,60.371
49.704,33.131
49.706,18.516
49.708,22.392
49.71,55.822
49.897,17.304
49.961,58.875
49.971,15.593
49.99,14.627
50.0,6.903
50.106,3.707
50.359,54.175
50.369,2.193
50.384,18.435
50.39,18.779
50.481,2.737
50.51,16.798
50.574,21.071
50.59,28.386
50.745,0.587
50.793,44.599
50.858,28.957
51.072,53.217
51.082,62.796
51.258,54.634
51.357,21.125
51.381,17.741
51.467,27.477
51.594,47.364
51.625,6.267
51.66,18.526
51.755,61.68
51.775,36.218
51.789,0.105
51.804,24.521
51.826,13.264
51.826,27.699
51.88,23.013
52.016,36.674
52.147,36.703
52.175,8.856
52.341,49.679
52.411,61.587
52.424,63.24
52.491,57.599
52.555,19.826
52.565,55.695
52.62,58.434
52.64,36.337
52.727,23.702
52.808,35.959
52.822,16.312
52.827,35.649
52.999,27.182
53.1,33.004
53.23,53.238
53.238,40.165
53.268,51.335
53.304,37.65
53.382,9.279
53.528,63.313
53.57,12.255
53.608,37.964
53.638,51.026
53.662,1.185
53.725,45.876
53.773,33.39
53.988,16.556
54.056,17.232
54.074,33.63
54.118,37.355
54.162,61.893
54.288,21.184
54.296,42.04
54.307,40.012
54.364,11.18
54.529,46.384
54.554,25.29
54.564,55.008
54.771,37.843
54.895,31.498
54.923,39.666
54.937,8.377
54.976,11.066
54.985,26.219
54.986,4.148
55.029,26.3
55.105,13.816
55.113,3.195
55.146,30.656
55.16,57.72
55.191,62.676
55.198,29.162
55.204,10.029
55.289,57.117
55.397,48.906
55.446,24.496
55.593,59.588
55.636,31.22
55.653,4.405
55.673,28.824
55.692,63.811
55.721,3.443
55.739,36.138
55.87,13.185
55.878,19.932
56.117,24.948
56.132,15.492
56.146,4.429
56.178,32.413
56.284,9.846
56.33,44.315
56.421,24.969
56.424,19.203
56.435,29.421
56.497,25.413
56.58,39.594
56.588,16.919
56.628,9.341
56.66,50.898
56.705,56.93
56.819,18.276
56.885,57.696
56.915,57.557
56.972,27.172
57.241,17.768
57.308,59.855
57.338,29.19
57.441,0.5
57.612,23.715
57.798,24.854
57.861,61.911
57.889,22.922
57.905,26.299
57.96,28.729
58.002,44.786
58.024,2.698
58.057,34.978
58.092,41.328
58.097,32.137
58.2,58.173
58.213,38.328
58.308,30.695
58.513,54.96
58.582,44.351
58.585,17.624
58.66,33.017
58.696,61.426
58.724,32.857
58.838,1.779
58.853,9.693
59.155,41.136
59.184,49.159
59.215,34.883
59.219,4.515
59.271,56.434
59.341,49.914
59.376,32.332
59.708,30.137
59.77,5.943
59.848,55.54
59.956,24.803
60.134,2.927
60.179,27.996
60.266,55.913
60.315,47.112
60.376,17.659
60.378,49.83
60.437,21.6
60.541,36.392
60.544,28.7
60.591,21.646
60.628,14.723
60.636,27.667
60.706,32.525
60.741,60.053
60.744,57.862
60.967,54.837
61.104,44.842
61.127,30.451
61.141,43.361
61.163,36.01
61.226,14.3
61.226,33.159
61.253,2.917
61.262,1.301
61.267,14.932
61.333,1.876
61.372,54.17
61.465,56.067
61.473,40.794
61.558,38.618
61.586,11.833
61.638,4.113
61.648,28.434
61.798,11.299
61.889,50.532
61.927,63.688
61.928,42.59
62.024,49.406
62.158,15.962
62.168,10.732
62.279,36.984
62.333,31.881
62.445,41.387
62.449,22.591
62.552,5.105
62.642,39.744
62.662,29.37
62.783,3.003
62.859,0.594
62.866,48.595
62.874,38.23
62.916,43.468
63.036,6.704
63.068,40.736
63.102,39.631
63.158,51.912
63.186,57.487
63.206,43.591
63.246,53.956
63.271,37.266
63.312,30.899
63.322,22.189
63.447,27.538
63.459,48.926
63.631,16.653
63.715,31.59
63.719,47.458
63.817,46.009
63.877,1.908
63.927,3.92
64.01,50.717
64.145,38.149
64.152,8.261
64.309,62.593
64.34,8.951
64.404,63.411
64.407,4.76
64.523,18.683
64.536,62.696
64.636,41.708
64.644,60.094
64.719,0.485
64.736,52.745
64.817,57.914
64.818,52.633
64.976,26.9
64.985,52.723
64.991,17.351
65.233,58.602
65.242,59.001
65.269,60.211
65.373,16.143
65.409,25.877
65.496,23.954
65.772,7.915
65.784,51.072
65.789,61.644
65.839,41.372
65.935,52.269
65.992,48.308
66.008,21.453
66.024,21.957
66.055,22.942
66.248,25.276
66.249,18.18
66.338,34.881
66.363,31.337
66.485,6.731
66.614,61.263
66.703,38.528
66.737,60.217
66.843,1.035
66.978,29.283
67.022,31.217
67.09,31.142
67.52,7.443
67.732,62.036
67.861,18.74
67.938,44.778
68.018,18.619
68.042,42.086
68.075,29.854
68.099,4.627
68.244,58.469
68.307,44.846
68.319,11.735
68.355,38.007
68.36,9.901
68.581,58.18
68.585,44.848
68.661,5.746
68.74,57.124
68.747,31.119
68.787,16.237
68.859,49.198
68.88,59.097
69.118,4.839
69.152,41.606
69.233,37.899
69.283,2.94
69.314,32.985
69.34,15.81
69.342,60.893
69.399,59.32
69.445,50.494
69.508,53.214
69.575,50.625
69.593,47.401
69.657,28.435
69.667,52.691
69.746,23.858
69.834,40.824
69.841,15.646
70.177,12.355
70.242,54.874
70.294,9.362
70.32,63.376
70.366,10.437
70.379,26.921
70.387,8.58
70.527,23.89
70.64,27.212
70.772,63.108
70.988,12.084
71.053,45.657
71.124,40.138
71.217,50.962
71.287,13.726
71.304,57.108
71.351,43.093
71.438,50.046
71.52,1.164
71.524,24.085
71.619,25.771
71.663,10.309
71.669,28.432
71.721,61.678
71.773,54.51
71.834,38.272
71.846,56.533
71.85,20.609
71.926,30.366
72.324,24.188
72.344,37.881
72.657,6.565
72.727,51.558
72.752,14.415
72.882,45.195
72.936,28.597
72.991,50.988
73.058,26.782
73.073,50.737
73.079,39.087
73.08,41.88
73.082,63.305
73.086,10.548
73.24,26.834
73.293,40.024
73.366,54.64
73.413,58.075
73.474,5.697
73.502,15.626
73.58,25.319
73.626,47.044
73.631,2.982
73.671,5.649
73.715,44.845
73.733,2.343
73.748,32.528
73.943,13.072
74.01,36.873
74.047,22.117
74.265,61.662
74.27,40.83
74.272,4.491
74.295,26.667
74.403,51.507
74.459,62.485
74.463,37.432
74.528,41.833
74.595,62.428
74.661,24.476
74.681,25.216
74.719,44.197
74.752,34.178
74.766,18.398
74.788,34.264
74.918,2.438
74.931,13.451
75.178,38.082
75.237,54.419
75.259,34.863
75.323,24.3
75.381,54.84
75.391,62.64
75.412,38.629
75.723,61.805
75.896,35.986
75.96,0.279
75.992,7.442
76.007,57.682
76.085,0.93
76.256,0.999
76.298,14.13
76.349,18.258
76.463,19.326
76.509,16.952
76.558,15.95
76.584,16.916
76.623,13.282
76.637,50.998
76.65,4.499
76.67,7.508
76.731,12.01
76.828,30.065
76.829,9.464
76.864,48.304
76.949,25.235
77.072,31.542
77.132,2.219
77.173,8.243
77.211,8.668
77.223,46.444
77.245,41.053
77.334,23.535
77.434,60.094
77.442,34.12
77.464,13.967
77.467,37.333
77.523,7.009
77.535,20.033
77.552,55.419
77.564,23.784
77.666,58.412
77.704,2.517
77.707,37.696
77.719,60.786
77.794,62.664
77.803,20.225
77.91,27.21
77.942,0.633
77.954,4.902
78.027,31.797
78.049,31.583
78.112,6.078
78.145,14.898
78.145,35.416
78.186,54.955
78.219,1.184
78.25,13.519
78.255,13.783
78.339,15.763
78.34,5.899
78.34,11.23
78.52,26.167
78.565,10.4
78.592,37.269
78.609,26.737
78.675,49.631
78.884,11.468
79.145,32.645
79.145,42.447
79.164,39.279
79.215,17.715
79.233,58.87
79.267,8.444
79.287,38.266
79.327,53.986
79.409,19.448
79.483,25.53
79.544,2.487
79.549,52.266
79.566,55.402
79.584,48.072
79.686,47.158
79.735,31.258
79.764,50.238
79.767,59.091
79.804,44.214
79.875,49.13
80.058,25.019
80.099,41.018
80.151,22.846
80.152,35.629
80.323,37.161
80.365,60.957
80.402,52.259
80.429,13.133
80.479,41.185
80.505,26.728
80.706,39.105
80.794,49.076
80.823,24.179
80.823,46.628
80.871,45.69
80.872,52.884
80.888,36.843
80.899,12.275
81.037,38.412
81.048,22.229
81.158,19.304
81.159,31.525
81.172,8.95
81.189,24.33
81.366,19.498
81.377,44.792
81.395,35.573
81.404,57.748
81.473,8.879
81.535,53.748
81.544,46.358
81.724,15.482
81.733,42.156
81.765,25.336
81.799,35.564
81.921,52.082
82.063,26.397
82.158,9.611
82.158,30.624
82.284,44.913
82.302,42.803
82.306,57.24
82.353,41.699
82.42,60.043
82.511,62.168
82.562,2.863
82.575,27.737
82.586,56.243
82.708,52.99
82.866,53.571
82.877,29.298
82.962,49.321
83.08,45.149
83.081,15.48
83.084,35.761
83.175,5.205
83.243,2.686
83.246,35.633
83.344,51.686
83.427,50.588
83.498,54.742
83.526,30.265
83.599,7.073
83.618,4.069
83.724,2.092
83.747,55.523
83.8,23.067
83.826,22.858
83.993,47.676
84.07,42.564
84.076,2.879
84.127,25.318
84.177,63.543
84.182,39.102
84.185,4.086
84.238,33.226
84.282,33.095
84.33,57.122
84.35,6.574
84.425,30.11
84.439,63.117
84.469,50.341
84.639,9.637
84.737,46.871
84.761,38.836
84.839,26.129
84.894,55.857
84.95,4.839
84.996,22.735
84.999,0.045
85.054,27.997
85.111,29.981
85.126,44.063
85.127,24.173
85.128,54.227
85.233,47.633
85.291,9.265
85.346,26.584
85.346,54.769
85.373,39.078
85.377,39.086
85.388,57.552
85.421,14.785
85.778,47.157
85.801,47.234
85.812,59.651
85.91,1.974
86.062,35.907
86.068,59.759
86.153,27.685
86.211,18.982
86.344,46.94
86.396,62.422
86.444,63.272
86.456,37.99
86.574,57.757
86.654,0.075
86.662,43.033
86.663,62.516
86.724,22.442
86.74,22.331
86.782,37.199
86.99,25.981
87.013,38.76
87.029,57.261
87.039,36.982
87.056,7.489
87.135,22.039
87.285,3.63
87.422,49.839
87.494,10.556
87.508,62.301
87.667,17.523
87.686,7.915
87.786,51.533
87.797,43.087
87.827,50.45
87.843,8.774
88.002,3.565
88.019,18.578
88.028,24.684
88.179,38.833
88.196,35.363
88.264,28.71
88.294,18.0
88.309,52.237
88.322,0.002
88.457,33.311
88.476,37.555
88.575,26.903
88.629,41.547
88.631,7.584
88.64,24.138
88.672,32.641
88.699,43.694
88.785,36.535
88.799,12.884
88.866,8.945
88.878,7.899
89.084,57.847
89.199,53.308
89.205,63.823
89.246,14.282
89.287,53.347
89.385,11.335
89.408,48.323
89.414,46.946
89.483,37.012
89.511,25.399
89.536,21.904
89.57,49.833
89.585,20.609
89.587,25.379
89.625,29.587
89.626,54.73
89.668,11.154
89.969,29.197
90.106,48.488
90.152,10.094
90.163,60.312
90.204,15.308
90.279,18.204
90.42,12.118
90.48,58.61
90.481,19.633
90.491,0.874
90.573,22.653
90.658,26.842
90.689,44.905
90.752,27.774
90.764,41.037
90.861,38.617
91.051,44.691
91.126,14.044
91.185,35.802
91.218,14.686
91.249,31.58
91.297,5.284
91.468,23.061
91.526,12.94
91.526,16.249
91.66,53.409
91.785,8.417
91.801,35.612
91.81,17.999
91.842,20.776
91.846,36.979
91.859,55.327
91.868,8.933
91.886,56.906
91.902,40.293
91.935,44.848
92.149,47.818
92.155,25.955
92.229,1.0
92.316,56.723
92.423,58.35
92.435,46.205
92.446,8.15
92.493,29.65
92.578,27.352
92.604,32.548
92.626,19.964
92.644,23.704
92.691,17.45
92.832,57.041
92.832,58.431
92.913,49.273
92.928,54.222
92.97,38.905
93.004,42.281
93.012,39.511
93.085,36.858
93.349,27.994
93.455,30.259
93.709,48.188
93.786,24.878
93.811,33.879
93.846,1.584
93.966,54.883
94.011,37.315
94.033,51.023
94.141,14.181
94.221,48.552
94.298,13.684
94.305,48.074
94.322,51.063
94.429,27.55
94.553,52.476
94.555,57.819
94.568,33.785
94.716,35.772
94.809,61.58
94.835,51.601
94.877,7.877
95.048,53.555
95.094,44.798
95.203,12.657
95.236,49.362
95.46,47.487
95.505,44.25
95.604,27.822
95.746,42.295
95.874,20.548
95.884,40.129
95.95,15.694
96.008,43.257
96.05,16.131
96.068,31.887
96.167,40.209
96.191,42.661
96.192,9.256
96.291,63.712
96.331,4.941
96.356,38.05
96.471,28.138
96.558,10.834
96.612,13.038
96.629,60.978
96.661,9.817
96.761,31.38
96.8,10.256
96.812,59.493
96.835,55.566
96.879,19.451
96.895,18.521
96.911,23.484
97.038,47.373
97.041,19.068
97.119,45.454
97.209,4.268
97.303,36.11
97.304,40.46
97.365,45.41
97.423,55.998
97.669,51.721
97.673,37.661
97.708,57.636
97.811,27.971
97.847,29.249
97.867,56.42
97.909,16.631
97.924,33.48
98.019,23.41
98.026,45.902
98.077,21.089
98.102,14.29
98.156,45.246
98.159,60.46
98.185,54.122
98.277,29.161
98.449,14.103
98.715,51.187
98.752,3.719
98.785,24.731
98.795,12.848
98.858,21.19
99.089,60.398
99.151,35.269
99.161,8.454
99.187,43.444
99.19,9.215
99.202,60.295
99.226,12.911
99.27,50.796
99.417,47.67
99.439,29.582
99.485,30.351
99.554,54.796
99.577,28.695
99.705,37.537
99.727,62.025
99.819,35.108
99.844,41.775
99.965,31.347
100.114,16.26
100.154,53.184
100.277,57.389
100.338,24.057
100.439,51.672
100.55,12.471
100.56,32.974
100.565,2.979
100.621,55.344
100.713,4.323
100.717,54.991
100.741,58.643
100.763,58.84
100.899,6.201
100.968,27.411
100.97,40.336
100.981,22.374
101.06,52.795
101.097,11.327
101.192,48.709
101.596,5.6
101.612,48.042
101.692,10.36
101.79,31.935
101.812,26.446
101.832,30.145
101.89,60.884
101.907,7.484
101.927,36.257
102.104,27.48
102.182,48.466
102.271,61.009
102.297,19.913
102.373,3.71
102.389,3.281
102.552,31.307
102.589,6.087
102.795,41.725
102.824,9.236
102.836,18.933
102.961,7.255
103.109,46.94
103.124,63.357
103.163,54.243
103.167,29.79
103.241,37.428
103.249,36.843
103.325,4.958
103.362,55.113
103.538,60.977
103.586,58.713
103.611,4.73
103.722,26.075
103.786,14.828
103.79,13.045
103.861,7.169
103.953,28.175
103.957,42.351
103.997,52.342
104.095,29.92
104.108,14.487
104.128,9.554
104.271,9.387
104.34,5.818
104.366,46.358
104.404,40.145
104.445,53.956
104.474,7.604
104.534,31.781
104.554,58.811
104.568,59.926
104.711,29.112
104.714,23.948
104.816,54.224
104.943,26.983
105.051,57.296
105.19,52.101
105.261,34.849
105.263,17.014
105.327,46.47
105.331,39.258
105.344,43.303
105.35,28.534
105.373,59.708
105.429,35.506
105.446,42.684
105.451,62.445
105.454,34.528
105.562,9.974
105.609,54.829
105.685,8.309
105.716,13.243
105.717,27.063
105.883,34.875
105.891,33.897
106.061,16.523
106.1,21.829
106.112,5.454
106.19,59.287
106.222,5.637
106.282,27.757
106.456,23.34
106.495,57.094
106.541,18.892
106.614,7.38
106.654,62.177
106.656,34.169
106.778,52.27
106.792,17.608
106.814,40.266
106.853,56.832
106.885,14.968
106.975,55.316
106.995,48.351
107.012,23.461
107.052,7.488
107.097,22.641
107.1,20.039
107.182,6.078
107.313,11.121
107.351,26.017
107.379,23.331
107.406,12.762
107.43,29.506
107.469,6.86
107.509,35.419
107.514,43.649
107.558,56.887
107.574,18.732
107.583,17.051
107.75,1.434
107.765,33.923
107.767,25.443
107.773,35.174
107.855,23.144
107.887,60.901
107.959,34.611
107.985,46.193
108.03,33.144
108.063,16.922
108.195,36.781
108.236,16.809
108.338,34.482
108.366,39.144
108.481,35.782
