x,y
18.999,52.666
19.047,21.698
19.091,46.435
19.107,3.212
19.149,58.131
19.17,30.529
19.236,53.105
19.26,9.435
19.506,12.166
19.516,54.53
19.54,22.726
19.565,11.933
19.585,3.681
19.643,49.633
19.654,22.911
19.666,31.494
19.686,54.535
19.704,57.775
19.757,35.778
19.824,13.613
19.834,47.411
19.889,37.506
20.123,16.052
20.145,52.233
20.161,23.065
20.169,4.246
20.174,61.808
20.269,31.244
20.392,23.892
20.519,18.528
20.525,59.604
20.66,58.849
20.668,63.963
20.795,23.453
20.838,9.752
20.85,26.834
20.868,58.565
20.914,62.308
21.013,8.753
21.093,48.085
21.164,24.317
21.29,10.879
21.342,4.019
21.349,56.802
21.445,58.909
21.452,1.892
21.472,45.161
21.517,22.436
21.541,14.053
21.911,0.951
21.973,37.199
22.166,60.438
22.34,30.729
22.34,50.85
22.523,0.521
22.613,26.083
22.716,15.559
22.841,25.785
22.88,61.81
22.881,19.401
22.889,28.987
22.929,13.181
22.939,19.43
22.953,32.183
23.014,8.943
23.021,61.664
23.033,12.387
23.083,20.638
23.083,62.855
23.239,0.879
23.253,8.04
23.276,59.867
23.315,50.971
23.395,18.471
23.54,39.236
23.555,35.982
23.562,0.462
23.579,6.608
23.588,17.2
23.677,38.763
23.68,58.375
23.738,1.294
23.791,62.501
23.874,7.46
23.892,37.552
23.99,21.958
24.044,40.501
24.119,58.125
24.306,33.274
24.311,55.335
24.551,46.026
24.569,38.869
24.645,11.959
24.662,31.674
24.667,20.098
24.729,58.152
24.739,13.921
24.925,47.722
24.958,4.041
24.983,37.836
24.999,48.538
25.021,13.911
25.168,46.178
25.178,37.204
25.184,38.308
25.22,56.777
25.259,37.492
25.271,35.726
25.272,14.506
25.285,38.464
25.334,24.842
25.421,9.605
25.46,50.414
25.481,61.31
25.553,39.23
25.69,41.275
25.71,12.536
25.812,7.58
25.829,31.597
25.843,5.365
25.937,48.714
26.214,55.149
26.216,11.546
26.254,34.073
26.292,17.717
26.332,26.824
26.501,39.629
26.514,3.814
26.585,20.275
26.608,49.491
26.631,51.74
26.658,48.177
26.728,32.555
26.731,11.998
26.742,22.278
26.748,49.649
26.851,16.226
26.936,35.706
27.041,34.373
27.115,11.305
27.182,45.272
27.199,14.547
27.256,35.214
27.298,55.883
27.3,63.799
27.308,50.963
27.323,7.465
27.348,15.504
27.398,41.66
27.488,61.274
27.496,55.725
27.614,18.09
27.989,55.403
28.028,33.674
28.088,24.855
28.106,7.121
28.197,53.3
28.46,30.954
28.471,41.244
28.495,61.197
28.514,53.291
28.542,51.439
28.583,10.104
28.614,16.329
28.619,28.438
28.737,43.631
28.756,57.024
28.904,54.495
28.906,54.712
28.952,59.381
28.962,41.259
28.994,34.187
29.019,3.084
29.047,44.291
29.064,5.208
29.148,58.639
29.215,12.968
29.268,13.971
29.298,26.289
29.304,48.07
29.317,21.316
29.352,26.962
29.524,33.078
29.575,23.076
29.616,26.587
29.629,50.799
29.743,36.395
29.773,14.427
30.038,56.267
30.165,11.967
30.216,47.79
30.271,1.382
30.473,22.17
30.476,47.738
30.54,42.405
30.563,19.113
30.651,33.689
30.76,20.933
31.049,21.385
31.129,6.964
31.141,29.531
31.145,26.76
31.233,22.033
31.288,62.699
31.367,28.982
31.392,22.3
31.408,40.711
31.554,8.918
31.587,54.5
31.604,58.805
31.614,10.466
31.794,20.734
31.851,60.194
32.008,61.859
32.009,51.042
32.089,9.646
32.131,21.413
32.148,26.931
32.176,11.778
32.284,43.467
32.29,18.453
32.348,6.982
32.375,61.476
32.499,34.922
32.514,30.527
32.535,58.155
32.661,55.783
32.771,32.809
32.786,37.214
32.858,38.517
32.871,58.482
33.018,27.997
33.188,11.065
33.212,43.529
33.498,47.456
33.553,3.856
33.636,26.4
33.723,9.5
33.762,49.447
33.807,24.869
33.834,20.501
34.062,35.038
34.089,53.596
34.185,21.261
34.42,8.603
34.441,19.108
34.446,30.219
34.644,33.402
34.647,34.024
34.69,9.356
34.776,33.491
34.85,46.086
35.091,9.242
35.099,49.062
35.113,2.036
35.131,61.641
35.139,52.889
35.185,62.526
35.212,16.499
35.22,26.219
35.231,21.091
35.245,19.858
35.264,35.159
35.294,25.508
35.391,42.641
35.432,59.276
35.523,27.175
35.528,15.147
35.557,17.812
35.774,62.478
35.78,60.449
35.819,14.683
35.854,50.552
35.938,39.468
35.969,15.615
36.05,9.006
36.085,6.854
36.086,60.13
36.157,38.008
36.218,9.668
36.354,39.517
36.533,6.12
36.574,3.47
36.576,59.931
36.636,45.301
36.642,31.253
36.643,53.682
36.688,59.755
36.776,5.542
36.776,41.756
37.031,61.044
37.085,62.291
37.137,60.849
37.206,39.352
37.267,46.654
37.31,10.726
37.634,15.288
37.648,21.461
37.673,62.831
37.682,7.652
37.767,10.963
37.819,13.031
37.869,22.567
37.889,3.338
37.991,32.554
38.073,63.347
38.087,50.682
38.113,3.752
38.164,41.46
38.235,47.882
38.242,16.743
38.251,44.19
38.268,54.982
38.28,30.659
38.288,19.445
38.387,38.639
38.396,39.248
38.442,6.177
38.474,38.703
38.496,16.043
38.676,60.281
38.696,28.449
38.721,45.031
38.805,54.34
38.847,37.647
38.857,28.621
38.967,4.256
38.974,11.962
39.029,42.693
39.03,54.651
39.128,30.34
39.184,39.208
39.21,22.199
39.232,1.532
39.252,32.966
39.335,50.411
39.407,52.707
39.467,49.64
39.483,53.124
39.502,32.913
39.517,6.0
39.613,1.684
39.658,53.127
39.709,25.026
39.731,23.224
39.83,4.672
39.837,35.884
40.205,38.645
40.316,22.602
40.458,12.943
40.469,10.175
40.552,25.12
40.571,61.724
40.601,30.924
40.692,8.686
40.719,63.857
40.827,39.58
41.0,44.739
41.021,35.318
41.277,8.04
41.406,37.801
41.408,29.46
41.6,37.33
41.643,44.193
41.791,4.768
41.964,54.213
41.971,54.716
42.01,60.564
42.06,30.824
42.078,12.268
42.131,13.092
42.161,24.835
42.345,53.046
42.467,54.679
42.477,28.828
42.733,54.062
42.816,2.119
42.914,5.56
42.918,63.192
42.925,44.064
43.083,45.665
43.25,62.755
43.254,57.375
43.336,16.178
43.344,59.36
43.37,40.32
43.435,29.704
43.526,39.174
43.565,2.12
43.613,54.602
43.643,45.678
43.72,52.047
43.74,8.646
43.834,63.641
43.924,19.349
43.983,18.735
44.14,19.515
44.152,59.915
44.213,55.663
44.414,55.81
44.416,13.232
44.432,45.058
44.45,15.695
44.492,36.769
44.592,15.318
44.628,48.57
44.669,31.229
44.856,40.021
44.862,43.092
44.869,21.323
45.001,27.242
45.096,47.867
45.118,42.044
45.207,32.552
45.21,16.176
45.237,58.082
45.267,50.171
45.351,49.09
45.495,13.327
45.544,7.374
45.623,2.296
45.636,34.601
45.695,46.259
45.735,2.533
45.776,30.406
45.807,59.625
45.833,20.457
45.849,6.54
45.859,46.284
45.861,10.729
45.863,29.308
45.917,58.337
45.933,46.832
46.041,48.097
46.128,43.698
46.183,7.448
46.195,34.892
46.25,33.011
46.395,17.03
46.443,13.598
46.605,31.064
46.688,55.152
46.729,27.573
46.746,36.737
46.792,48.994
46.853,56.044
46.939,22.922
46.982,9.087
47.009,25.047
47.056,36.582
47.061,19.783
47.104,10.379
47.141,24.939
47.331,20.724
47.57,56.656
47.611,0.433
47.636,12.509
47.638,42.541
47.675,47.862
47.815,1.825
47.887,33.528
47.89,48.408
47.94,24.908
48.037,8.071
48.154,13.49
48.194,48.782
48.201,22.408
48.268,61.724
48.287,50.164
48.303,61.747
48.306,43.689
48.388,19.286
48.468,36.508
48.541,40.516
48.599,12.767
48.629,58.274
48.719,24.298
48.725,8.379
48.834,32.887
48.992,60.165
49.021,48.902
49.075,50.504
49.228,13.831
49.271,39.302
49.286,21.87
49.29,4.575
49.361,7.975
49.511,42.638
49.532,40.343
49.573,9.784
49.618,36.6
49.683,12.036
49.703,13.597
49.778,4.183
50.101,38.058
50.125,26.006
50.142,63.62
50.188,44.905
50.274,10.789
50.289,61.999
50.303,52.551
50.327,1.698
50.356,14.83
50.37,59.684
50.405,53.065
50.595,21.637
50.613,36.337
50.622,53.106
50.682,13.667
50.856,24.585
50.862,18.467
50.94,39.976
50.977,28.936
51.01,10.457
51.032,16.3
51.275,28.92
51.41,58.681
51.427,55.016
51.59,45.742
51.63,48.374
51.654,25.164
51.692,48.492
51.718,20.144
51.813,58.782
51.878,33.752
51.889,6.996
51.899,41.51
52.185,7.412
52.186,37.491
52.24,24.529
52.306,54.681
52.363,48.639
52.446,50.541
52.508,41.387
52.538,0.73
52.6,57.789
52.614,16.786
52.631,13.979
52.719,25.306
52.802,47.819
52.844,40.66
52.885,22.326
52.927,27.026
52.962,52.962
52.971,43.47
53.048,47.287
53.057,35.919
53.063,5.751
53.201,36.474
53.255,19.97
53.286,11.19
53.289,3.719
53.334,39.543
53.37,11.505
53.389,37.871
53.403,18.476
53.542,35.076
53.569,13.118
53.705,1.805
53.718,4.227
53.751,46.104
53.782,48.616
53.831,27.43
53.84,41.531
54.069,14.135
54.145,57.889
54.183,56.419
54.508,54.631
54.57,1.782
54.573,31.801
54.646,44.495
54.661,0.113
54.666,29.053
54.85,55.51
54.862,14.419
54.918,5.01
54.991,35.129
55.012,4.227
55.128,59.585
55.176,4.851
55.482,42.468
55.542,60.057
55.58,62.727
55.591,7.437
55.608,8.922
55.768,8.761
55.81,61.965
55.869,21.682
55.944,25.697
56.061,21.213
56.089,53.845
56.228,42.78
56.324,57.571
56.347,3.118
56.397,30.154
56.443,35.42
56.487,35.732
56.494,14.609
56.518,62.506
56.561,31.864
56.57,26.234
56.614,63.319
56.767,52.039
56.87,63.615
57.075,29.656
57.183,27.165
57.198,50.185
57.294,43.456
57.316,4.045
57.345,46.491
57.486,59.535
57.593,43.596
57.654,55.552
57.705,48.622
57.708,38.143
57.869,59.729
57.877,54.274
58.019,54.688
58.05,60.845
58.101,40.071
58.124,1.148
58.195,4.509
58.198,27.199
58.239,8.104
58.286,38.816
58.385,38.82
58.45,57.313
58.453,38.462
58.46,43.243
58.47,41.884
58.507,9.976
58.541,28.858
58.702,28.162
58.848,56.528
58.953,49.972
59.126,63.207
59.127,6.977
59.21,34.372
59.231,34.553
59.271,48.323
59.309,22.291
59.337,56.432
59.388,19.336
59.438,20.112
59.455,3.581
59.644,56.543
59.662,38.2
59.72,42.851
59.751,37.723
59.878,22.316
59.912,24.063
59.917,2.907
59.982,61.211
60.006,2.662
60.03,59.172
60.072,17.049
60.191,49.086
60.355,51.558
60.361,21.266
60.396,9.126
60.403,12.826
60.512,35.645
60.559,8.331
60.689,44.655
60.712,9.919
60.785,25.882
60.809,3.894
60.811,52.166
60.828,30.538
60.85,26.606
60.872,43.576
60.929,61.127
60.93,9.199
60.931,20.886
61.088,34.613
61.121,41.837
61.172,9.054
61.177,22.992
61.401,27.048
61.421,26.241
61.465,19.266
61.483,23.33
61.581,3.235
61.656,7.35
61.734,47.359
61.739,27.983
61.76,28.234
61.956,44.769
61.989,19.161
62.003,50.616
62.01,27.642
62.178,30.654
62.182,61.167
62.185,42.679
62.211,52.809
62.213,18.646
62.267,47.337
62.318,8.885
62.351,9.202
62.427,57.438
62.49,17.583
62.556,14.795
62.598,58.215
62.652,48.088
62.718,41.032
62.723,22.184
62.912,21.656
62.969,25.657
62.969,30.661
63.027,55.849
63.093,47.768
63.097,19.386
63.224,28.513
63.294,25.784
63.329,48.355
63.392,11.615
63.448,12.161
63.526,61.144
63.7,23.615
63.717,39.515
63.764,61.148
63.85,63.598
63.981,55.875
64.062,59.56
64.069,32.774
64.113,50.909
64.131,26.732
64.337,10.015
64.442,2.62
64.48,23.883
64.502,47.208
64.527,16.072
64.681,6.013
64.69,38.166
64.758,51.738
64.899,56.105
64.955,50.457
64.974,16.588
65.035,8.995
65.053,51.854
65.059,25.186
65.072,12.755
65.096,1.721
65.105,17.452
65.119,30.26
65.127,23.357
65.237,33.657
65.345,14.78
65.345,15.452
65.438,13.808
65.662,62.702
65.755,56.355
65.812,25.357
65.831,59.866
65.842,1.948
65.868,26.355
66.007,12.454
66.043,25.319
66.047,4.203
66.061,7.24
66.061,49.595
66.111,31.299
66.368,2.067
66.394,0.191
66.433,43.626
66.509,9.167
66.546,28.183
66.581,12.48
66.628,44.532
66.676,22.715
66.72,13.678
66.788,44.288
66.795,58.285
66.91,26.796
66.918,10.005
66.918,33.811
66.96,45.493
66.998,43.92
67.013,35.804
67.068,46.079
67.088,10.119
67.109,54.963
67.131,24.629
67.16,26.851
67.202,62.5
67.212,36.656
67.25,39.501
67.304,22.282
67.342,11.024
67.383,13.076
67.447,50.274
67.45,10.658
67.579,7.78
67.634,34.246
67.736,21.853
67.754,42.903
67.803,52.868
67.835,50.973
67.991,60.869
67.995,24.031
68.021,57.623
68.034,13.307
68.056,56.673
68.057,44.457
68.063,9.232
68.149,0.541
68.233,4.645
68.274,41.538
68.289,2.626
68.337,7.679
68.434,60.01
68.455,28.499
68.596,29.563
68.599,62.503
68.733,3.556
68.815,5.899
68.88,21.026
68.914,39.12
68.977,20.925
69.011,46.634
69.031,62.35
69.138,43.598
69.147,18.921
69.168,57.665
69.213,55.369
69.492,31.291
69.588,35.715
69.629,38.366
69.688,58.16
69.706,18.954
69.759,43.579
69.78,12.773
69.794,23.591
69.874,42.072
69.88,15.553
69.904,34.894
69.967,1.828
69.991,0.357
70.056,47.566
70.151,38.896
70.168,4.249
70.203,5.683
70.223,56.171
70.294,60.782
70.314,43.935
70.368,1.404
70.592,53.869
70.594,35.011
70.618,50.68
70.652,56.197
70.653,6.162
70.704,39.942
70.729,27.588
70.844,9.486
70.964,0.134
71.074,54.439
71.143,44.802
71.188,14.056
71.261,41.96
71.261,47.312
71.431,3.963
71.449,43.455
71.489,59.994
71.52,60.664
71.556,13.79
71.563,34.268
71.69,25.46
71.785,0.032
71.789,38.332
71.791,28.247
71.807,39.629
71.839,2.508
71.939,37.706
71.983,37.919
72.004,5.337
72.004,50.447
72.21,61.329
72.303,1.274
72.413,45.319
72.471,52.902
72.54,59.169
72.61,0.971
72.615,9.287
72.699,51.244
72.786,51.641
72.924,62.814
73.039,42.695
73.101,43.271
73.102,7.4
73.106,0.861
73.173,33.028
73.264,54.524
73.265,25.075
73.285,48.293
73.315,46.883
73.475,23.614
73.492,16.298
73.54,50.84
73.585,17.615
73.662,26.496
73.83,24.72
73.922,54.711
73.967,25.203
74.002,60.089
74.047,53.419
74.253,28.225
74.502,29.804
74.51,13.768
74.728,51.107
74.772,26.151
74.827,40.101
74.929,37.028
75.017,32.594
75.077,14.332
75.136,48.23
75.226,29.842
75.33,50.11
75.413,14.904
75.44,27.538
75.453,47.769
75.556,34.925
75.612,31.589
75.614,13.744
75.654,20.485
75.762,37.747
75.78,15.272
75.784,60.795
75.881,53.768
75.882,61.28
76.084,62.941
76.085,56.991
76.097,1.195
76.209,50.585
76.314,14.649
76.322,35.467
76.323,32.573
76.328,25.626
76.35,31.382
76.419,63.273
76.448,34.754
76.49,56.421
76.516,38.1
76.618,41.955
76.721,10.747
76.736,49.738
76.9,12.541
76.974,5.243
77.072,12.755
77.108,60.682
77.176,54.033
77.195,55.975
77.36,17.619
77.401,6.517
77.416,24.032
77.437,54.059
77.485,54.986
77.543,38.557
77.574,61.133
77.726,15.317
77.74,24.194
77.746,28.484
77.758,44.594
77.833,58.116
77.935,11.945
77.969,56.047
78.04,56.904
78.083,56.828
78.117,35.789
78.122,24.2
78.153,10.818
78.198,12.899
78.225,44.897
78.237,50.55
78.352,10.784
78.447,34.416
78.637,44.631
78.777,58.688
78.909,62.667
79.048,24.407
79.195,8.172
79.25,2.833
79.385,26.066
79.581,11.237
79.625,35.401
79.636,46.197
79.655,12.475
79.727,9.611
79.852,47.509
79.858,6.446
79.928,24.496
79.946,34.255
79.97,50.774
80.198,58.01
80.232,30.837
80.258,3.501
80.364,25.35
80.451,47.968
80.548,35.239
80.647,55.088
80.714,6.785
80.723,58.064
80.786,57.598
80.826,10.494
80.851,41.6
80.932,10.728
80.968,31.143
81.052,0.89
81.108,13.99
81.399,31.548
81.447,26.793
81.504,22.961
81.537,50.26
81.556,10.023
81.634,48.483
81.645,13.436
81.693,11.235
81.752,20.304
81.789,13.597
81.873,8.826
81.932,20.523
81.935,54.102
81.941,23.974
81.966,24.308
82.003,34.657
82.011,40.364
82.049,16.915
82.057,45.467
82.104,24.006
82.104,33.537
82.161,61.538
82.181,19.743
82.211,39.917
82.231,26.998
82.343,15.638
82.396,13.871
82.4,18.112
82.421,22.429
82.424,60.535
82.462,49.113
82.507,19.355
82.557,16.1
82.601,32.319
82.638,62.002
82.814,0.913
82.957,62.048
82.999,35.665
83.1,61.398
83.339,2.373
83.395,26.055
83.57,35.469
83.601,58.286
83.688,41.251
83.731,50.309
83.841,2.78
83.99,55.069
84.186,20.682
84.187,13.164
84.207,19.912
84.382,20.791
84.687,13.45
84.727,47.204
84.756,43.857
84.757,37.177
84.861,8.486
84.927,18.298
84.989,42.126
85.025,28.721
85.079,2.904
85.236,36.399
85.277,49.918
85.366,5.099
85.409,25.571
85.412,44.911
85.587,17.419
85.649,23.252
85.717,11.946
85.771,16.274
85.952,10.762
85.971,51.101
85.973,59.184
86.026,62.249
86.08,12.462
86.093,22.793
86.171,41.758
86.251,2.248
86.315,39.421
86.319,50.936
86.615,32.633
86.628,57.334
86.671,45.4
86.721,52.938
86.825,16.494
87.061,54.381
87.076,27.089
87.101,51.548
87.11,33.565
87.114,19.018
87.123,48.367
87.155,13.35
87.33,23.95
87.334,8.569
87.39,31.701
87.461,10.481
87.593,59.6
87.679,36.269
87.69,30.07
87.709,35.75
87.713,36.861
87.771,0.941
87.889,9.858
87.937,2.542
87.972,59.216
87.988,31.836
88.08,52.263
88.104,42.929
88.144,37.916
88.179,24.06
88.202,60.52
88.217,48.558
88.245,41.179
88.247,34.777
88.426,16.825
88.438,37.869
88.54,49.208
88.584,25.615
88.708,5.99
88.726,7.35
88.783,40.028
88.98,23.204
89.073,31.693
89.097,37.814
89.246,6.775
89.25,33.718
89.275,63.341
89.279,54.828
89.336,7.798
89.37,47.874
89.381,32.398
89.381,48.943
89.392,0.959
89.618,49.103
89.71,41.264
89.718,34.461
89.723,3.907
89.783,37.081
89.797,33.496
89.83,44.714
89.866,31.228
89.935,34.601
89.985,13.264
90.271,34.323
90.382,47.647
90.497,40.492
90.499,4.007
90.56,54.525
90.73,29.759
90.766,58.565
90.796,22.405
90.926,37.456
90.991,17.807
90.992,46.098
91.054,53.068
91.082,55.782
91.099,60.634
91.257,18.506
91.316,22.602
91.364,26.474
91.505,46.477
91.528,4.778
91.529,2.807
91.548,30.229
91.672,43.711
91.69,8.389
91.758,25.43
91.767,30.596
91.998,1.257
92.05,59.814
92.132,7.55
92.202,59.386
92.431,60.707
92.445,9.728
92.448,7.857
92.471,30.46
92.473,33.132
92.632,15.974
92.719,21.861
92.796,41.983
92.846,15.36
92.849,34.054
92.967,59.368
92.994,50.757
93.036,7.287
93.064,54.823
93.079,50.969
93.099,10.599
93.17,22.822
93.179,45.737
93.275,6.314
93.343,43.31
93.348,58.134
93.35,9.712
93.38,63.024
93.422,21.131
93.448,60.488
93.552,1.289
93.567,9.802
93.837,53.997
93.96,41.015
94.049,19.22
94.086,56.636
94.172,54.47
94.226,57.36
94.229,37.385
94.271,39.629
94.277,58.477
94.35,7.543
94.429,63.278
94.43,12.525
94.439,22.312
94.54,57.519
94.608,8.656
94.643,35.814
94.655,0.163
94.655,22.803
94.662,13.35
94.77,50.134
94.802,16.494
94.856,38.147
95.003,31.935
95.054,22.713
95.098,35.916
95.156,63.319
95.165,37.529
95.267,33.268
95.31,42.12
95.342,59.983
95.476,20.13
95.523,1.451
95.523,5.616
95.545,60.638
95.584,7.759
95.612,58.292
95.71,26.63
95.768,58.421
95.794,58.335
95.798,22.718
95.833,40.605
95.85,62.486
95.934,47.657
95.979,25.643
96.052,12.696
96.07,7.112
96.093,15.204
96.098,5.33
96.161,35.533
96.215,45.314
96.291,39.256
96.473,13.894
96.519,36.479
96.7,63.231
96.707,59.962
97.007,25.96
97.161,3.497
97.179,13.454
97.179,47.638
97.292,50.088
97.571,62.831
97.58,42.342
97.679,46.571
97.849,5.378
97.992,12.837
98.053,56.513
98.153,43.445
98.191,8.795
98.479,14.369
98.49,46.187
98.505,27.094
98.543,10.202
98.55,26.116
98.617,47.257
98.619,13.393
98.683,17.806
98.833,4.45
98.841,37.839
98.848,32.019
98.996,59.716
99.001,59.64
99.028,12.657
99.05,35.662
99.073,20.603
99.095,36.329
99.096,48.24
99.106,34.638
99.177,27.993
99.253,25.605
99.328,6.784
99.338,60.24
99.343,1.882
99.409,10.233
99.434,9.409
99.472,47.539
99.475,9.254
99.481,61.403
99.52,14.983
99.571,40.959
99.608,43.776
99.663,2.008
99.702,24.512
99.74,41.889
100.155,54.268
100.173,3.414
100.389,51.371
100.405,32.735
100.42,51.276
100.519,60.735
100.528,42.665
100.533,48.098
100.579,18.229
100.731,24.64
100.772,21.91
100.821,0.199
100.907,54.125
100.984,42.433
101.008,48.21
101.03,41.82
101.117,18.519
101.186,14.492
101.194,44.468
101.204,54.304
101.297,42.509
101.344,25.614
101.419,7.962
101.419,52.615
101.524,8.346
101.691,21.594
101.696,18.134
101.782,29.769
101.827,13.328
101.934,17.516
101.95,23.115
102.022,42.696
102.08,62.157
102.202,31.687
102.214,59.73
102.261,36.852
102.324,47.227
102.377,29.388
102.389,19.985
102.457,58.36
102.502,29.96
102.504,34.622
102.521,43.97
102.614,13.298
102.713,41.376
102.754,54.585
102.799,9.196
102.871,38.809
102.906,10.943
102.972,22.305
103.006,38.341
103.174,11.279
103.231,22.597
103.279,41.487
103.406,7.838
103.543,34.941
103.556,31.278
103.588,10.971
103.613,7.892
103.723,26.109
103.749,35.229
103.846,9.821
103.903,56.884
103.921,43.438
104.065,58.883
104.123,13.098
104.13,29.945
104.196,39.752
104.221,54.951
104.409,2.922
104.483,39.929
104.508,28.385
104.561,31.919
104.676,59.693
104.677,53.801
104.694,54.77
104.817,55.56
104.853,49.812
104.881,35.482
105.092,46.235
105.17,19.746
105.215,62.892
105.258,16.951
105.28,15.661
105.376,1.034
105.478,35.246
105.508,12.737
105.521,41.218
105.563,29.374
105.657,34.084
105.721,24.356
105.767,51.55
105.787,37.346
105.801,50.155
105.884,45.415
106.005,34.873
106.01,10.828
106.023,53.171
106.044,56.353
106.09,11.593
106.135,15.932
106.41,52.548
106.521,36.656
106.59,21.147
106.685,41.004
106.701,8.218
106.703,45.116
106.78,51.12
106.83,24.67
106.897,59.223
107.081,30.52
107.189,50.702
107.225,44.352
107.37,46.517
107.399,49.286
107.423,32.039
107.465,63.134
107.498,59.394
107.536,11.403
107.576,35.931
107.627,30.891
107.747,3.889
107.779,19.378
107.797,6.739
107.848,19.747
107.852,5.825
107.911,33.534
107.916,59.595
108.015,59.71
108.145,7.858
108.22,5.234
108.249,7.657
108.328,4.705
108.358,2.436
108.367,22.494
108.45,22.889
108.513,21.109
108.602,60.475
108.624,6.963
108.656,56.587
108.751,38.453
108.765,16.707
108.909,23.997
108.999,20.029
109.096,10.209
109.098,6.69
109.132,40.46
109.235,5.74
